Volatility 3 Framework 2.28.1

Offset	Driver Name	IRP	Address	Module	Symbol
0x990ef2718a80	afunix	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_CREATE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_CLOSE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_CLEANUP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_POWER	0xf8043d9e15f0	mssmbios	-
0x990ef271db00	mssmbios	IRP_MJ_SYSTEM_CONTROL	0xf8043d9e1700	mssmbios	-
0x990ef271db00	mssmbios	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef271db00	mssmbios	IRP_MJ_PNP	0xf8043d9ec310	mssmbios	-
0x990ef2739e10	cdrom	IRP_MJ_CREATE	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_CREATE_NAMED_PIPE	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_CLOSE	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_READ	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_WRITE	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_QUERY_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SET_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_QUERY_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SET_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_FLUSH_BUFFERS	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_DIRECTORY_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SHUTDOWN	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_LOCK_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_CLEANUP	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_CREATE_MAILSLOT	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_QUERY_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SET_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_POWER	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_DEVICE_CHANGE	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_QUERY_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_SET_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2739e10	cdrom	IRP_MJ_PNP	0xf8043a0fc950	Wdf01000	-
0x990ef273e330	BasicDisplay	IRP_MJ_CREATE	0xf80439dd7ee0	dxgkrnl	?StDmCombineLazyCleanup@?$ST_STORE@USM_TRAITS@@@@SAXPEAU_ST_DATA_MGR@1@@Z
0x990ef273e330	BasicDisplay	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_CLOSE	0xf80439dc40f0	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_DEVICE_CONTROL	0xf80439de2860	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf80439dea730	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_CLEANUP	0xf80439dc40f0	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_POWER	0xf80439de8e70	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_SYSTEM_CONTROL	0xf80439c8b900	dxgkrnl	-
0x990ef273e330	BasicDisplay	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273e330	BasicDisplay	IRP_MJ_PNP	0xf80439df98c0	dxgkrnl	-
0x990ef273fe10	FileCrypt	IRP_MJ_CREATE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_CLOSE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_CLEANUP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef273fe10	FileCrypt	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2745060	Ucx01000	IRP_MJ_CREATE	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_CREATE_NAMED_PIPE	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_CLOSE	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_READ	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_WRITE	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_QUERY_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SET_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_QUERY_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SET_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_FLUSH_BUFFERS	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_DIRECTORY_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SHUTDOWN	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_LOCK_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_CLEANUP	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_CREATE_MAILSLOT	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_QUERY_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SET_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_POWER	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_DEVICE_CHANGE	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_QUERY_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_SET_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2745060	Ucx01000	IRP_MJ_PNP	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_CREATE	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_CREATE_NAMED_PIPE	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_CLOSE	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_READ	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_WRITE	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_QUERY_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SET_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_QUERY_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SET_EA	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_FLUSH_BUFFERS	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_DIRECTORY_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SHUTDOWN	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_LOCK_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_CLEANUP	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_CREATE_MAILSLOT	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_QUERY_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SET_SECURITY	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_POWER	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SYSTEM_CONTROL	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_DEVICE_CHANGE	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_QUERY_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_SET_QUOTA	0xf8043a0fc950	Wdf01000	-
0x990ef2761d70	Vid	IRP_MJ_PNP	0xf8043a0fc950	Wdf01000	-
0x990ef2763980	vwififlt	IRP_MJ_CREATE	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_CREATE_NAMED_PIPE	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_CLOSE	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_READ	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_WRITE	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_QUERY_INFORMATION	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SET_INFORMATION	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_QUERY_EA	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SET_EA	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_FLUSH_BUFFERS	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_DIRECTORY_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_DEVICE_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SHUTDOWN	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_LOCK_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_CLEANUP	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_CREATE_MAILSLOT	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_QUERY_SECURITY	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SET_SECURITY	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_POWER	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SYSTEM_CONTROL	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_DEVICE_CHANGE	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_QUERY_QUOTA	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_SET_QUOTA	0xf8043b402470	ndis	-
0x990ef2763980	vwififlt	IRP_MJ_PNP	0xf8043b402470	ndis	-
0x990ef2764d20	NetBT	IRP_MJ_CREATE	0xf8043d659920	netbt	-
0x990ef2764d20	NetBT	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_CLOSE	0xf8043d65afe0	netbt	-
0x990ef2764d20	NetBT	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_DEVICE_CONTROL	0xf8043d655ed0	netbt	-
0x990ef2764d20	NetBT	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043d6260c0	netbt	-
0x990ef2764d20	NetBT	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_CLEANUP	0xf8043d65b2c0	netbt	-
0x990ef2764d20	NetBT	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2764d20	NetBT	IRP_MJ_PNP	0xf8043d63c0c0	netbt	-
0x990ef277c710	rdbss	IRP_MJ_CREATE	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_CREATE_NAMED_PIPE	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_CLOSE	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_READ	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_WRITE	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_QUERY_INFORMATION	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_SET_INFORMATION	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_QUERY_EA	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_SET_EA	0xf8043d976d60	rdbss	-
0x990ef277c710	rdbss	IRP_MJ_FLUSH_BUFFERS	0xf8043d976d60	rdbss	-
