Volatility 3 Framework 2.28.1

PID	Process	SID	Name

4	System	S-1-5-18	Local System
4	System	S-1-5-32-544	Administrators
4	System	S-1-1-0	Everyone
4	System	S-1-5-11	Authenticated Users
4	System	S-1-16-16384	System Mandatory Level
136	Registry	S-1-5-18	Local System
136	Registry	S-1-5-32-544	Administrators
136	Registry	S-1-1-0	Everyone
136	Registry	S-1-5-11	Authenticated Users
136	Registry	S-1-16-16384	System Mandatory Level
468	smss.exe	S-1-5-18	Local System
468	smss.exe	S-1-5-32-544	Administrators
468	smss.exe	S-1-1-0	Everyone
468	smss.exe	S-1-5-11	Authenticated Users
468	smss.exe	S-1-16-16384	System Mandatory Level
680	csrss.exe	S-1-5-18	Local System
680	csrss.exe	S-1-5-32-544	Administrators
680	csrss.exe	S-1-1-0	Everyone
680	csrss.exe	S-1-5-11	Authenticated Users
680	csrss.exe	S-1-16-16384	System Mandatory Level
752	wininit.exe	S-1-5-18	Local System
752	wininit.exe	S-1-5-32-544	Administrators
752	wininit.exe	S-1-1-0	Everyone
752	wininit.exe	S-1-5-11	Authenticated Users
752	wininit.exe	S-1-16-16384	System Mandatory Level
760	csrss.exe	S-1-5-18	Local System
760	csrss.exe	S-1-5-32-544	Administrators
760	csrss.exe	S-1-1-0	Everyone
760	csrss.exe	S-1-5-11	Authenticated Users
760	csrss.exe	S-1-16-16384	System Mandatory Level
824	winlogon.exe	S-1-5-18	Local System
824	winlogon.exe	S-1-5-32-544	Administrators
824	winlogon.exe	S-1-1-0	Everyone
824	winlogon.exe	S-1-5-11	Authenticated Users
824	winlogon.exe	S-1-16-16384	System Mandatory Level
896	services.exe	S-1-5-18	Local System
896	services.exe	S-1-5-32-544	Administrators
896	services.exe	S-1-1-0	Everyone
896	services.exe	S-1-5-11	Authenticated Users
896	services.exe	S-1-16-16384	System Mandatory Level
916	lsass.exe	S-1-5-18	Local System
916	lsass.exe	S-1-5-32-544	Administrators
916	lsass.exe	S-1-1-0	Everyone
916	lsass.exe	S-1-5-11	Authenticated Users
916	lsass.exe	S-1-16-16384	System Mandatory Level
516	svchost.exe	S-1-5-18	Local System
516	svchost.exe	S-1-16-16384	System Mandatory Level
516	svchost.exe	S-1-1-0	Everyone
516	svchost.exe	S-1-5-32-545	Users
516	svchost.exe	S-1-5-6	Service
516	svchost.exe	S-1-5-11	Authenticated Users
516	svchost.exe	S-1-5-15	This Organization
516	svchost.exe	S-1-5-80-1988685059-1921232356-378231328-2704142597-890457928	-
516	svchost.exe	S-1-5-80-1601830629-990752416-3372939810-977361409-3075122917	DcomLaunch
516	svchost.exe	S-1-5-80-2659457741-469498900-3203170401-3149177360-3048467625	-
516	svchost.exe	S-1-5-80-1230977110-1477712667-2747199032-477530733-939374687	-
516	svchost.exe	S-1-5-80-1981970923-922788642-3535304421-2999920573-318732269	PlugPlay
516	svchost.exe	S-1-5-80-2343416411-2961288913-598565901-392633850-2111459193	Power
516	svchost.exe	S-1-5-80-1662832393-3268938575-4001313665-1200257238-783911988	-
516	svchost.exe	S-1-5-5-0-32732	Logon Session
516	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
516	svchost.exe	S-1-5-32-544	Administrators
592	fontdrvhost.ex	S-1-5-96-0-1	-
592	fontdrvhost.ex	S-1-16-4096	Low Mandatory Level
592	fontdrvhost.ex	S-1-1-0	Everyone
592	fontdrvhost.ex	S-1-5-32-545	Users
592	fontdrvhost.ex	S-1-5-4	Interactive
592	fontdrvhost.ex	S-1-2-1	Console Logon (Users who are logged onto the physical console)
592	fontdrvhost.ex	S-1-5-11	Authenticated Users
592	fontdrvhost.ex	S-1-5-15	This Organization
592	fontdrvhost.ex	S-1-5-5-0-32477	Logon Session
592	fontdrvhost.ex	S-1-5-96-0	-
608	fontdrvhost.ex	S-1-5-96-0-0	-
608	fontdrvhost.ex	S-1-16-4096	Low Mandatory Level
608	fontdrvhost.ex	S-1-1-0	Everyone
608	fontdrvhost.ex	S-1-5-32-545	Users
608	fontdrvhost.ex	S-1-5-4	Interactive
608	fontdrvhost.ex	S-1-5-11	Authenticated Users
608	fontdrvhost.ex	S-1-5-15	This Organization
608	fontdrvhost.ex	S-1-5-5-0-32548	Logon Session
608	fontdrvhost.ex	S-1-5-96-0	-
456	svchost.exe	S-1-5-20	NT Authority
456	svchost.exe	S-1-16-16384	System Mandatory Level
456	svchost.exe	S-1-1-0	Everyone
456	svchost.exe	S-1-5-32-545	Users
456	svchost.exe	S-1-5-6	Service
456	svchost.exe	S-1-5-11	Authenticated Users
456	svchost.exe	S-1-5-15	This Organization
456	svchost.exe	S-1-5-80-521322694-906040134-3864710659-1525148216-3451224162	RpcEptMapper
456	svchost.exe	S-1-5-80-979556362-403687129-3954533659-2335141334-1547273080	RpcSs
456	svchost.exe	S-1-5-5-0-38954	Logon Session
456	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1072	svchost.exe	S-1-5-18	Local System
1072	svchost.exe	S-1-16-16384	System Mandatory Level
1072	svchost.exe	S-1-1-0	Everyone
1072	svchost.exe	S-1-5-32-545	Users
1072	svchost.exe	S-1-5-6	Service
1072	svchost.exe	S-1-5-11	Authenticated Users
1072	svchost.exe	S-1-5-15	This Organization
1072	svchost.exe	S-1-5-80-1230977110-1477712667-2747199032-477530733-939374687	-
1072	svchost.exe	S-1-5-5-0-53765	Logon Session
1072	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1072	svchost.exe	S-1-5-32-544	Administrators
1160	dwm.exe	S-1-5-90-0-1	-
1160	dwm.exe	S-1-16-16384	System Mandatory Level
1160	dwm.exe	S-1-1-0	Everyone
1160	dwm.exe	S-1-5-32-545	Users
1160	dwm.exe	S-1-5-4	Interactive
1160	dwm.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1160	dwm.exe	S-1-5-11	Authenticated Users
1160	dwm.exe	S-1-5-15	This Organization
1160	dwm.exe	S-1-5-19	NT Authority
1160	dwm.exe	S-1-2-0	Local (Users with the ability to log in locally)
1160	dwm.exe	S-1-5-90-0	-
1224	svchost.exe	S-1-5-18	Local System
1224	svchost.exe	S-1-16-16384	System Mandatory Level
1224	svchost.exe	S-1-1-0	Everyone
1224	svchost.exe	S-1-5-32-545	Users
1224	svchost.exe	S-1-5-6	Service
1224	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1224	svchost.exe	S-1-5-11	Authenticated Users
1224	svchost.exe	S-1-5-15	This Organization
1224	svchost.exe	S-1-5-80-2962817144-200689703-2266453665-3849882635-1986547430	BDESVC
1224	svchost.exe	S-1-5-5-0-59311	Logon Session
1224	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1224	svchost.exe	S-1-5-32-544	Administrators
1232	svchost.exe	S-1-5-20	NT Authority
1232	svchost.exe	S-1-16-16384	System Mandatory Level
1232	svchost.exe	S-1-1-0	Everyone
1232	svchost.exe	S-1-5-32-545	Users
1232	svchost.exe	S-1-5-6	Service
1232	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1232	svchost.exe	S-1-5-11	Authenticated Users
1232	svchost.exe	S-1-5-15	This Organization
1232	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
1232	svchost.exe	S-1-5-5-0-59341	Logon Session
1232	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1296	svchost.exe	S-1-5-18	Local System
1296	svchost.exe	S-1-16-16384	System Mandatory Level
1296	svchost.exe	S-1-1-0	Everyone
1296	svchost.exe	S-1-5-32-545	Users
1296	svchost.exe	S-1-5-6	Service
1296	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1296	svchost.exe	S-1-5-11	Authenticated Users
1296	svchost.exe	S-1-5-15	This Organization
1296	svchost.exe	S-1-5-80-3169048008-2586333165-76651690-3609634147-4147641610	-
1296	svchost.exe	S-1-5-5-0-61165	Logon Session
1296	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1296	svchost.exe	S-1-5-32-544	Administrators
1352	svchost.exe	S-1-5-19	NT Authority
1352	svchost.exe	S-1-16-16384	System Mandatory Level
1352	svchost.exe	S-1-1-0	Everyone
1352	svchost.exe	S-1-5-32-545	Users
1352	svchost.exe	S-1-5-6	Service
1352	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1352	svchost.exe	S-1-5-11	Authenticated Users
1352	svchost.exe	S-1-5-15	This Organization
1352	svchost.exe	S-1-5-80-172094073-716411664-54255058-185476446-2329512179	lmhosts
1352	svchost.exe	S-1-5-5-0-60245	Logon Session
1352	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1352	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1352	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1352	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1352	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1352	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1352	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1352	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1352	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1368	svchost.exe	S-1-5-19	NT Authority
1368	svchost.exe	S-1-16-16384	System Mandatory Level
1368	svchost.exe	S-1-1-0	Everyone
1368	svchost.exe	S-1-5-32-545	Users
1368	svchost.exe	S-1-5-6	Service
1368	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1368	svchost.exe	S-1-5-11	Authenticated Users
1368	svchost.exe	S-1-5-15	This Organization
1368	svchost.exe	S-1-5-80-410965207-2550896871-1717734767-2321332215-3755966139	-
1368	svchost.exe	S-1-5-80-3557709225-3446934100-2592608561-3401846376-4273827271	-
1368	svchost.exe	S-1-5-5-0-61803	Logon Session
1368	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1368	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1368	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1368	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1368	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1368	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1368	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1368	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1368	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1452	svchost.exe	S-1-5-19	NT Authority
1452	svchost.exe	S-1-16-16384	System Mandatory Level
1452	svchost.exe	S-1-1-0	Everyone
1452	svchost.exe	S-1-5-32-545	Users
1452	svchost.exe	S-1-5-6	Service
1452	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1452	svchost.exe	S-1-5-11	Authenticated Users
1452	svchost.exe	S-1-5-15	This Organization
1452	svchost.exe	S-1-5-80-2078495744-2416903469-4072184685-3943858305-976987417	AppIDSvc
1452	svchost.exe	S-1-5-5-0-63823	Logon Session
1452	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1452	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1452	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1452	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1452	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1452	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1452	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1452	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1452	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1492	svchost.exe	S-1-5-19	NT Authority
1492	svchost.exe	S-1-16-16384	System Mandatory Level
1492	svchost.exe	S-1-1-0	Everyone
1492	svchost.exe	S-1-5-32-545	Users
1492	svchost.exe	S-1-5-6	Service
1492	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1492	svchost.exe	S-1-5-11	Authenticated Users
1492	svchost.exe	S-1-5-15	This Organization
1492	svchost.exe	S-1-5-80-1021139062-1866602279-1255292388-1008060685-2498416891	-
1492	svchost.exe	S-1-5-80-2970612574-78537857-698502321-558674196-1451644582	DPS
1492	svchost.exe	S-1-5-80-639065985-1709096039-2702309040-2770678766-2981280942	-
1492	svchost.exe	S-1-5-80-2661322625-712705077-2999183737-3043590567-590698655	pla
1492	svchost.exe	S-1-5-5-0-64888	Logon Session
1492	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1492	svchost.exe	S-1-5-33	Write Restricted
1492	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1492	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1492	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1492	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1492	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1492	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1492	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1492	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1548	svchost.exe	S-1-5-19	NT Authority
1548	svchost.exe	S-1-16-16384	System Mandatory Level
1548	svchost.exe	S-1-1-0	Everyone
1548	svchost.exe	S-1-5-32-545	Users
1548	svchost.exe	S-1-5-6	Service
1548	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1548	svchost.exe	S-1-5-11	Authenticated Users
1548	svchost.exe	S-1-5-15	This Organization
1548	svchost.exe	S-1-5-80-2310782386-4237065203-3688974353-390202159-3511571085	nsi
1548	svchost.exe	S-1-5-5-0-66899	Logon Session
1548	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1548	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1548	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1548	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1548	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1548	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1548	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1548	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1548	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1632	svchost.exe	S-1-5-20	NT Authority
1632	svchost.exe	S-1-16-16384	System Mandatory Level
1632	svchost.exe	S-1-1-0	Everyone
1632	svchost.exe	S-1-5-32-545	Users
1632	svchost.exe	S-1-5-6	Service
1632	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1632	svchost.exe	S-1-5-11	Authenticated Users
1632	svchost.exe	S-1-5-15	This Organization
1632	svchost.exe	S-1-5-80-3635958274-2059881490-2225992882-984577281-633327304	netprofm
1632	svchost.exe	S-1-5-5-0-69594	Logon Session
1632	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1764	svchost.exe	S-1-5-18	Local System
1764	svchost.exe	S-1-16-16384	System Mandatory Level
1764	svchost.exe	S-1-1-0	Everyone
1764	svchost.exe	S-1-5-32-545	Users
1764	svchost.exe	S-1-5-6	Service
1764	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1764	svchost.exe	S-1-5-11	Authenticated Users
1764	svchost.exe	S-1-5-15	This Organization
1764	svchost.exe	S-1-5-80-3816717743-33564931-1112267079-3548917561-928358339	ProfSvc
1764	svchost.exe	S-1-5-5-0-75598	Logon Session
1764	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1764	svchost.exe	S-1-5-32-544	Administrators
1772	svchost.exe	S-1-5-19	NT Authority
1772	svchost.exe	S-1-16-16384	System Mandatory Level
1772	svchost.exe	S-1-1-0	Everyone
1772	svchost.exe	S-1-5-32-545	Users
1772	svchost.exe	S-1-5-6	Service
1772	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1772	svchost.exe	S-1-5-11	Authenticated Users
1772	svchost.exe	S-1-5-15	This Organization
1772	svchost.exe	S-1-5-80-4171086659-1617898341-2870161492-1466607281-2109097600	-
1772	svchost.exe	S-1-5-5-0-75760	Logon Session
1772	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1772	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1772	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1772	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1772	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1772	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1772	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1772	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1772	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1792	svchost.exe	S-1-5-19	NT Authority
1792	svchost.exe	S-1-16-16384	System Mandatory Level
1792	svchost.exe	S-1-1-0	Everyone
1792	svchost.exe	S-1-5-32-545	Users
1792	svchost.exe	S-1-5-6	Service
1792	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1792	svchost.exe	S-1-5-11	Authenticated Users
1792	svchost.exe	S-1-5-15	This Organization
1792	svchost.exe	S-1-5-80-880578595-1860270145-482643319-2788375705-1540778122	eventlog
1792	svchost.exe	S-1-5-5-0-75347	Logon Session
1792	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1792	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1792	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1792	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1792	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1792	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1792	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1792	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1792	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1896	svchost.exe	S-1-5-19	NT Authority
1896	svchost.exe	S-1-16-16384	System Mandatory Level
1896	svchost.exe	S-1-1-0	Everyone
1896	svchost.exe	S-1-5-32-545	Users
1896	svchost.exe	S-1-5-6	Service
1896	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1896	svchost.exe	S-1-5-11	Authenticated Users
1896	svchost.exe	S-1-5-15	This Organization
1896	svchost.exe	S-1-5-80-1772571935-1555666882-3369284645-1675012128-2386634627	EventSystem
1896	svchost.exe	S-1-5-5-0-78615	Logon Session
1896	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1896	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
1896	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1896	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1896	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1896	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1896	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1896	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1896	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
1924	svchost.exe	S-1-5-18	Local System
1924	svchost.exe	S-1-16-16384	System Mandatory Level
1924	svchost.exe	S-1-1-0	Everyone
1924	svchost.exe	S-1-5-32-545	Users
1924	svchost.exe	S-1-5-6	Service
1924	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1924	svchost.exe	S-1-5-11	Authenticated Users
1924	svchost.exe	S-1-5-15	This Organization
1924	svchost.exe	S-1-5-80-2008603874-3981339663-2468433650-2111681540-3858834245	-
1924	svchost.exe	S-1-5-5-0-79812	Logon Session
1924	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1924	svchost.exe	S-1-5-32-544	Administrators
1960	svchost.exe	S-1-5-18	Local System
1960	svchost.exe	S-1-16-16384	System Mandatory Level
1960	svchost.exe	S-1-1-0	Everyone
1960	svchost.exe	S-1-5-32-545	Users
1960	svchost.exe	S-1-5-6	Service
1960	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1960	svchost.exe	S-1-5-11	Authenticated Users
1960	svchost.exe	S-1-5-15	This Organization
1960	svchost.exe	S-1-5-80-2590341223-3996088049-3993122417-23640849-324535191	SysMain
1960	svchost.exe	S-1-5-5-0-78708	Logon Session
1960	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1960	svchost.exe	S-1-5-32-544	Administrators
1988	svchost.exe	S-1-5-18	Local System
1988	svchost.exe	S-1-16-16384	System Mandatory Level
1988	svchost.exe	S-1-1-0	Everyone
1988	svchost.exe	S-1-5-32-545	Users
1988	svchost.exe	S-1-5-6	Service
1988	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1988	svchost.exe	S-1-5-11	Authenticated Users
1988	svchost.exe	S-1-5-15	This Organization
1988	svchost.exe	S-1-5-80-1189432293-2777010110-2640223427-1344437502-1956879817	Themes
1988	svchost.exe	S-1-5-5-0-79048	Logon Session
1988	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1988	svchost.exe	S-1-5-32-544	Administrators
1688	svchost.exe	S-1-5-20	NT Authority
1688	svchost.exe	S-1-16-16384	System Mandatory Level
1688	svchost.exe	S-1-1-0	Everyone
1688	svchost.exe	S-1-5-32-545	Users
1688	svchost.exe	S-1-5-6	Service
1688	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1688	svchost.exe	S-1-5-11	Authenticated Users
1688	svchost.exe	S-1-5-15	This Organization
1688	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
1688	svchost.exe	S-1-5-5-0-83366	Logon Session
1688	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2104	MemCompression	S-1-5-18	Local System
2104	MemCompression	S-1-5-32-544	Administrators
2104	MemCompression	S-1-1-0	Everyone
2104	MemCompression	S-1-5-11	Authenticated Users
2104	MemCompression	S-1-16-16384	System Mandatory Level
2128	svchost.exe	S-1-5-19	NT Authority
2128	svchost.exe	S-1-16-16384	System Mandatory Level
2128	svchost.exe	S-1-1-0	Everyone
2128	svchost.exe	S-1-5-32-545	Users
2128	svchost.exe	S-1-5-6	Service
2128	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2128	svchost.exe	S-1-5-11	Authenticated Users
2128	svchost.exe	S-1-5-15	This Organization
2128	svchost.exe	S-1-5-80-3655275221-2954682349-3644260495-855223267-1438849333	FontCache
2128	svchost.exe	S-1-5-5-0-85500	Logon Session
2128	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2128	svchost.exe	S-1-5-32-734518492-402359323-2580938124-1419864735-4212787651-2727913556-228323224-564805089	-
2128	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
2128	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
2128	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
2128	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
2128	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
2128	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
2128	svchost.exe	S-1-5-32-1962849891-688487262-3571417821-3628679630-802580238-1922556387-206211640-3335523193	-
2136	svchost.exe	S-1-5-18	Local System
2136	svchost.exe	S-1-16-16384	System Mandatory Level
2136	svchost.exe	S-1-1-0	Everyone
2136	svchost.exe	S-1-5-32-545	Users
2136	svchost.exe	S-1-5-6	Service
2136	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2136	svchost.exe	S-1-5-11	Authenticated Users
2136	svchost.exe	S-1-5-15	This Organization
2136	svchost.exe	S-1-5-80-4259241309-1822918763-1176128033-1339750638-3428293995	SENS
2136	svchost.exe	S-1-5-5-0-84602	Logon Session
2136	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
2136	svchost.exe	S-1-5-32-544	Administrators
2168	svchost.exe	S-1-5-18	Local System
2168	svchost.exe	S-1-16-16384	System Mandatory Level
2168	svchost.exe	S-1-1-0	Everyone
2168	svchost.exe	S-1-5-32-545	Users
2168	svchost.exe	S-1-5-6	Service
2168	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
2168	svchost.exe	S-1-5-11	Authenticated Users
2168	svchost.exe	S-1-5-15	This Organization
2168	svchost.exe	S-1-5-80-4125092361-1567024937-842823819-2091237918-836075745	Schedule
2168	svchost.exe	S-1-5-5-0-87294	Logon Session
2168	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
