Volatility 3 Framework 2.28.1

PID	Process	Base	Name	Major	Minor	Product	Build
5144	CrossDeviceRes	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
5144	CrossDeviceRes	0x7fffe8ac0000	VERSION.dll	10	0	26100	1150
5144	CrossDeviceRes	0x7ffff2660000	d2d1.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffed8c0000	iertutil.dll	11	0	26100	8036
5144	CrossDeviceRes	0x7ffff3e70000	dxgi.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffed890000	srvcli.dll	10	0	26100	1150
5144	CrossDeviceRes	0x7ffff49f0000	netutils.dll	10	0	26100	1882
5144	CrossDeviceRes	0x7fffd91e0000	Microsoft.Internal.FrameworkUdk.dll	10	0	27106	2622
5144	CrossDeviceRes	0x7fffd9070000	CoreMessagingXP.dll	10	0	27106	2622
5144	CrossDeviceRes	0x7fffd8ff0000	Microsoft.UI.Windowing.Core.dll	10	0	27106	2622
5144	CrossDeviceRes	0x7ffff51f0000	ntmarta.dll	10	0	26100	7019
5144	CrossDeviceRes	0x7ffff6260000	profapi.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7ffff3700000	CoreMessaging.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffefe30000	Bcp47Langs.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7ffff2f10000	dcomp.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff23d0000	Microsoft.Internal.WarpPal.dll	-	-	-	-
5144	CrossDeviceRes	0x7fffd8e70000	Microsoft.Internal.FrameworkUdk.System.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7fffd8c00000	Microsoft.Internal.FrameworkUdk.CBS.dll	10	0	27106	2622
5144	CrossDeviceRes	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
5144	CrossDeviceRes	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
5144	CrossDeviceRes	0x7fffefa40000	Windows.UI.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffe55a0000	Windows.ApplicationModel.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff4170000	dxcore.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffedfc0000	Windows.UI.Immersive.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffdcb00000	Microsoft.Windows.ApplicationModel.Resources.dll	1	6	0	0
5144	CrossDeviceRes	0x7fffef9b0000	bcp47mrm.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7fffd7270000	MRM.dll	1	6	0	0
5144	CrossDeviceRes	0x7ffff1470000	directxdatabasehelper.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7ffff06f0000	d3d10warp.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7fffec4f0000	Windows.Globalization.dll	-	-	-	-
5144	CrossDeviceRes	0x7fffeb350000	TextShaping.dll	10	0	26100	7824
5144	CrossDeviceRes	0x7fffd3bd0000	Microsoft.UI.Xaml.Controls.dll	1	6	0	0
5144	CrossDeviceRes	0x7fffe86a0000	SystemSettings.DataModel.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff4a40000	slc.dll	10	0	26100	7824
5144	CrossDeviceRes	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffe7590000	StructuredQuery.dll	7	0	26100	7920
5144	CrossDeviceRes	0x7fffe72e0000	icu.dll	72	1	0	4
5144	CrossDeviceRes	0x7ffff1bd0000	PROPSYS.dll	7	0	26100	7920
5144	CrossDeviceRes	0x7fffe6740000	Windows.System.Launcher.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffe6570000	Windows.Storage.Search.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffe6aa0000	edputil.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
5144	CrossDeviceRes	0x7ffff7df0000	MSCTF.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff60f0000	WINSTA.dll	10	0	26100	8036
5144	CrossDeviceRes	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffb9150000	InstallService.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff4400000	rmclient.dll	10	0	26100	7309
5144	CrossDeviceRes	0x7ffff5a00000	Wldp.dll	10	0	26100	7920
5144	CrossDeviceRes	0x7ffff5930000	cryptsp.dll	10	0	26100	7705
5144	CrossDeviceRes	0x7fffe7a10000	MPR.dll	10	0	26100	7019
5144	CrossDeviceRes	0x7fffeaab0000	wosc.dll	10	0	26100	8037
5144	CrossDeviceRes	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
5432	StartMenuExper	0x7ff7c34d0000	StartMenuExperienceHost.exe	10	0	26100	7309
5432	StartMenuExper	0x7ffff9a60000	ntdll.dll	-	-	-	-
5432	StartMenuExper	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
5432	StartMenuExper	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff7890000	combase.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff6ae0000	ucrtbase.dll	10	0	26100	7623
5432	StartMenuExper	0x7ffff8050000	RPCRT4.dll	10	0	26100	8036
5432	StartMenuExper	0x7fffeff40000	wincorlib.DLL	10	0	26100	7920
5432	StartMenuExper	0x7ffff9770000	msvcrt.dll	10	0	26100	7623
5432	StartMenuExper	0x7ffff50d0000	kernel.appcore.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff6540000	bcryptPrimitives.dll	10	0	26100	7623
5432	StartMenuExper	0x7ffff9900000	clbcatq.dll	-	-	-	-
5432	StartMenuExper	0x7fffee7e0000	Windows.UI.Xaml.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff75d0000	msvcp_win.dll	10	0	26100	7623
5432	StartMenuExper	0x7fffed8c0000	iertutil.dll	11	0	26100	8036
5432	StartMenuExper	0x7ffff9820000	advapi32.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff94b0000	sechost.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffed890000	srvcli.dll	10	0	26100	1150
5432	StartMenuExper	0x7ffff49f0000	netutils.dll	10	0	26100	1882
5432	StartMenuExper	0x7fffedd70000	twinapi.appcore.dll	10	0	26100	7705
5432	StartMenuExper	0x7ffff6340000	WinTypes.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff9630000	shcore.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe87c0000	windows.staterepositorycore.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff7c20000	user32.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff69f0000	win32u.dll	10	0	26100	8036
5432	StartMenuExper	0x7ffff90f0000	GDI32.dll	10	0	26100	8036
5432	StartMenuExper	0x7ffff6c30000	gdi32full.dll	10	0	26100	8036
5432	StartMenuExper	0x7ffff9730000	IMM32.DLL	10	0	26100	7309
5432	StartMenuExper	0x7fffefa40000	Windows.UI.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff3700000	CoreMessaging.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff3d40000	uxtheme.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffedb90000	urlmon.dll	-	-	-	-
5432	StartMenuExper	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
5432	StartMenuExper	0x7ffff8710000	SHELL32.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff8f00000	OLEAUT32.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff3e70000	dxgi.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff61c0000	powrprof.dll	10	0	26100	3912
5432	StartMenuExper	0x7ffff61a0000	UMPDC.dll	10	0	26100	7019
5432	StartMenuExper	0x7ffff4170000	dxcore.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdaa90000	Microsoft.UI.Xaml.dll	2	9	2504	3002
5432	StartMenuExper	0x7ffff2660000	d2d1.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff1470000	directxdatabasehelper.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe2ef0000	windowsudk.shellcommon.dll	10	0	26100	8037
5432	StartMenuExper	0x7ffff5e80000	cfgmgr32.dll	10	0	26100	7309
5432	StartMenuExper	0x7ffff56f0000	USERENV.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff2ca0000	d3d11.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff06f0000	d3d10warp.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe66b0000	windows.staterepositoryclient.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff23f0000	dwrite.dll	10	0	26100	7824
5432	StartMenuExper	0x7fffec8c0000	appxdeploymentclient.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff86d0000	imagehlp.dll	10	0	26100	4202
5432	StartMenuExper	0x7fffd7c40000	StartDocked.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc010000	StartTileData.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe1950000	MDMRegistration.DLL	10	0	26100	7920
5432	StartMenuExper	0x7fffdcb30000	Windows.UI.Shell.SharedUtilities.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffefba0000	MrmCoreR.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffeb350000	TextShaping.dll	10	0	26100	7824
5432	StartMenuExper	0x7ffff6230000	bcrypt.dll	10	0	26100	7623
5432	StartMenuExper	0x7ffff6260000	profapi.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffef9f0000	languageoverlayutil.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffef9b0000	bcp47mrm.dll	10	0	26100	7309
5432	StartMenuExper	0x7ffff7df0000	msctf.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff0ef0000	CoreUIComponents.dll	10	0	26100	7627
5432	StartMenuExper	0x7ffff4400000	RMCLIENT.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffeb830000	InputHost.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff5920000	CRYPTBASE.DLL	10	0	26100	7623
5432	StartMenuExper	0x7fffdfe60000	UiaManager.dll	10	0	26100	7309
5432	StartMenuExper	0x7ffff0cf0000	WindowManagementAPI.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe3fb0000	windows.ui.core.textinput.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffeb690000	TextInputFramework.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffedfc0000	Windows.UI.Immersive.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc910000	DataExchange.dll	10	0	26100	7705
5432	StartMenuExper	0x7fffe3a00000	threadpoolwinrt.dll	10	0	26100	1
5432	StartMenuExper	0x7fffe86a0000	SystemSettings.DataModel.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff4a40000	slc.dll	10	0	26100	7824
5432	StartMenuExper	0x7ffff8e80000	shlwapi.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff5370000	SspiCli.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe6b10000	Windows.StateRepositoryPS.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff9120000	ole32.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe7590000	StructuredQuery.dll	7	0	26100	7920
5432	StartMenuExper	0x7fffe72e0000	icu.dll	72	1	0	4
5432	StartMenuExper	0x7ffff1bd0000	PROPSYS.dll	7	0	26100	7920
5432	StartMenuExper	0x7fffe6740000	Windows.System.Launcher.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe6aa0000	edputil.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
5432	StartMenuExper	0x7fffebc10000	Windows.UI.Xaml.Controls.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffee500000	Windows.Graphics.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff2f10000	dcomp.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff23d0000	Microsoft.Internal.WarpPal.dll	-	-	-	-
5432	StartMenuExper	0x7fffe55a0000	Windows.ApplicationModel.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffd6e80000	Windows.Globalization.Fontgroups.dll	10	0	26100	1150
5432	StartMenuExper	0x7fffefe30000	Bcp47Langs.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe39e0000	fontgroupsoverride.dll	10	0	26100	1
5432	StartMenuExper	0x7fffd72c0000	Windows.Storage.ApplicationData.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff39c0000	policymanager.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffd6c50000	windows.internal.shell.broker.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe19e0000	Windows.CloudStore.dll	-	-	-	-
5432	StartMenuExper	0x7fffd6d30000	ShellCommonCommonProxyStub.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffea0a0000	usermgrcli.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdcfb0000	AppExtension.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffed300000	usermgrproxy.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdf150000	appresolver.dll	-	-	-	-
5432	StartMenuExper	0x7fffd6bb0000	biwinrt.dll	10	0	26100	7705
5432	StartMenuExper	0x7fffdf710000	TileDataRepository.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe89f0000	StateRepository.Core.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe8ad0000	Windows.StateRepository.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe3ee0000	OneCoreCommonProxyStub.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffd6700000	StartMenu.dll	-	-	-	-
5432	StartMenuExper	0x7fffe3950000	MSVCP140_APP.dll	14	39	33519	0
5432	StartMenuExper	0x7fffd6640000	COMCTL32.dll	-	-	-	-
5432	StartMenuExper	0x7fffe3b40000	VCRUNTIME140_1_APP.dll	14	39	33519	0
5432	StartMenuExper	0x7fffe3930000	VCRUNTIME140_APP.dll	14	39	33519	0
5432	StartMenuExper	0x7ffff4a00000	IPHLPAPI.DLL	10	0	26100	7920
5432	StartMenuExper	0x7ffff3c50000	Secur32.dll	10	0	26100	7705
5432	StartMenuExper	0x7fffd6600000	Windows.Internal.System.UserProfile.dll	10	0	26100	7824
5432	StartMenuExper	0x7fffec4f0000	Windows.Globalization.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe03b0000	Windows.Security.Authentication.Web.Core.dll	10	0	26100	8036
5432	StartMenuExper	0x7fffe1910000	omadmapi.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe1870000	msvcp110_win.dll	10	0	26100	7019
5432	StartMenuExper	0x7fffdcde0000	CloudExperienceHostCommon.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc860000	Windows.Management.Workplace.dll	10	0	26100	7309
5432	StartMenuExper	0x7ffff1d10000	windowscodecs.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc560000	DMCmnUtils.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff41c0000	pfclient.dll	10	0	26100	4202
5432	StartMenuExper	0x7fffd6500000	CryptoWinRT.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffeb410000	directmanipulation.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff8fe0000	coml2.dll	10	0	26100	7705
5432	StartMenuExper	0x7fffe3910000	LINKINFO.dll	10	0	26100	1
5432	StartMenuExper	0x7ffff3ab0000	ExperienceExtensions.dll	4	0	1379	0
5432	StartMenuExper	0x7fffe2720000	Microsoft.ReactNative.dll	0	72	30	0
5432	StartMenuExper	0x7ffff0180000	WinRTComponents.dll	4	0	1379	0
5432	StartMenuExper	0x7ffff02f0000	Payments.dll	-	-	-	-
5432	StartMenuExper	0x7ffff7680000	CRYPT32.dll	10	0	26100	7309
5432	StartMenuExper	0x7ffff5b40000	ncrypt.dll	10	0	26100	7705
5432	StartMenuExper	0x7ffff5af0000	NTASN1.dll	10	0	26100	1882
5432	StartMenuExper	0x7ffff02d0000	Clipboard.dll	-	-	-	-
5432	StartMenuExper	0x7fffe1ed0000	ux-phui.dll	4	0	1379	0
5432	StartMenuExper	0x7fffbb940000	ReactNativeXaml.dll	0	0	0	77
5432	StartMenuExper	0x7fffbab60000	WinRTTurboModule.dll	4	0	1379	0
5432	StartMenuExper	0x7fffe3d30000	WsxPackManager.dll	2126	2400	0	0
5432	StartMenuExper	0x7fffd4680000	Windows.Energy.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff60f0000	winsta.dll	10	0	26100	8036
5432	StartMenuExper	0x7fffba390000	RTMediaFrame.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff3ba0000	apphelp.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe3c50000	PhotoMetadataHandler.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffe3b50000	IconCodecService.dll	10	0	26100	1
5432	StartMenuExper	0x7fffb8d10000	hermes.dll	0	1	20	0
5432	StartMenuExper	0x219839b0000	icuuc.dll	72	1	0	4
5432	StartMenuExper	0x219839f0000	icuin.dll	72	1	0	4
5432	StartMenuExper	0x7fffd7110000	Windows.Web.Http.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffb8b80000	WinRtTracing.dll	10	0	26100	1150
5432	StartMenuExper	0x7fffb8a50000	IrisService.dll	2126	2400	0	0
5432	StartMenuExper	0x7fffe5300000	comctl32.dll	-	-	-	-
5432	StartMenuExper	0x7fffd6fe0000	Windows.Security.Authentication.OnlineId.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff5f30000	DPAPI.DLL	10	0	26100	1
5432	StartMenuExper	0x7fffda5f0000	ntshrui.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdcad0000	cscapi.dll	10	0	26100	1
5432	StartMenuExper	0x7fffe3840000	windows.fileexplorer.common.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc8d0000	cldapi.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffb0b10000	Windows.System.UserProfile.DiagnosticsSettings.dll	10	0	26100	7309
5432	StartMenuExper	0x7fffaf750000	ShutdownUX.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff0290000	WINBRAND.dll	10	0	26100	7705
5432	StartMenuExper	0x7ffff3fe0000	dwmapi.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe8fe0000	WININET.dll	11	0	26100	7920
5432	StartMenuExper	0x7ffff7810000	WS2_32.dll	10	0	26100	7623
5432	StartMenuExper	0x7fffe6ce0000	ondemandconnroutehelper.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffee2a0000	WINHTTP.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff48f0000	firewallapi.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff4860000	fwbase.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff5640000	mswsock.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff4030000	WINNSI.DLL	10	0	26100	7920
5432	StartMenuExper	0x7ffff8700000	NSI.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff49b0000	profext.dll	10	0	26100	7920
5432	StartMenuExper	0x7ffff0470000	dhcpcsvc6.DLL	10	0	26100	7920
5432	StartMenuExper	0x7fffee670000	dhcpcsvc.DLL	10	0	26100	7920
5432	StartMenuExper	0x7ffff5990000	MSASN1.dll	10	0	26100	7623
5432	StartMenuExper	0x7ffff64b0000	WINTRUST.dll	10	0	26100	8036
5432	StartMenuExper	0x7ffff5930000	CRYPTSP.dll	10	0	26100	7705
5432	StartMenuExper	0x7ffff5030000	rsaenh.dll	10	0	26100	7705
5432	StartMenuExper	0x7ffff4b20000	DNSAPI.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffe9f10000	rasadhlp.dll	10	0	26100	7920
5432	StartMenuExper	0x7fffdc7e0000	NInput.dll	10	0	26100	7920
5452	SearchHost.exe	0x7ff77f530000	SearchHost.exe	2126	2002	40	0
5452	SearchHost.exe	0x7ffff9a60000	ntdll.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9560000	KERNEL32.DLL	-	-	-	-
5452	SearchHost.exe	0x7ffff65f0000	KERNELBASE.dll	10	0	26100	7920
5452	SearchHost.exe	0x7ffff7890000	combase.dll	10	0	26100	7920
5452	SearchHost.exe	0x7ffff6ae0000	ucrtbase.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff8050000	RPCRT4.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9630000	shcore.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe0130000	vccorlib140_app.DLL	-	-	-	-
5452	SearchHost.exe	0x7ffff8f00000	OLEAUT32.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff75d0000	msvcp_win.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe3930000	VCRUNTIME140_APP.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe3b40000	VCRUNTIME140_1_APP.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe3950000	MSVCP140_APP.dll	-	-	-	-
5452	SearchHost.exe	0x7fffedd70000	twinapi.appcore.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6540000	bcryptprimitives.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff50d0000	kernel.appcore.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9770000	msvcrt.dll	-	-	-	-
5452	SearchHost.exe	0x7fffee7e0000	Windows.UI.Xaml.dll	-	-	-	-
5452	SearchHost.exe	0x7fffed8c0000	iertutil.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9820000	advapi32.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff94b0000	sechost.dll	-	-	-	-
5452	SearchHost.exe	0x7fffed890000	srvcli.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff49f0000	netutils.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6340000	WinTypes.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe87c0000	windows.staterepositorycore.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff7c20000	user32.dll	10	0	26100	7920
5452	SearchHost.exe	0x7ffff69f0000	win32u.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff90f0000	GDI32.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6c30000	gdi32full.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9730000	IMM32.DLL	-	-	-	-
5452	SearchHost.exe	0x7fffefa40000	Windows.UI.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff3700000	CoreMessaging.dll	-	-	-	-
5452	SearchHost.exe	0x7fffeca30000	OneCoreUAPCommonProxyStub.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff3d40000	uxtheme.dll	-	-	-	-
5452	SearchHost.exe	0x7fffedb90000	urlmon.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6d60000	windows.storage.dll	10	0	26100	8036
5452	SearchHost.exe	0x7ffff8710000	SHELL32.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe2ef0000	windowsudk.shellcommon.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff56f0000	USERENV.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff3e70000	dxgi.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff61c0000	powrprof.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff61a0000	UMPDC.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe66b0000	windows.staterepositoryclient.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff4170000	dxcore.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff1470000	directxdatabasehelper.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff5e80000	cfgmgr32.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff2ca0000	d3d11.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff06f0000	d3d10warp.dll	10	0	26100	7309
5452	SearchHost.exe	0x7ffff2660000	d2d1.dll	-	-	-	-
5452	SearchHost.exe	0x7fffec8c0000	appxdeploymentclient.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff86d0000	imagehlp.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd8070000	SearchUx.UI.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff3fe0000	dwmapi.dll	-	-	-	-
5452	SearchHost.exe	0x7fffdd240000	uiautomationcore.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff23f0000	dwrite.dll	10	0	26100	7824
5452	SearchHost.exe	0x7fffedfc0000	Windows.UI.Immersive.dll	-	-	-	-
5452	SearchHost.exe	0x7fffefba0000	MrmCoreR.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6230000	bcrypt.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff49b0000	profext.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff6260000	profapi.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd73f0000	SearchUx.InternalWebApi.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff9120000	ole32.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe0010000	Cabinet.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff5370000	SspiCli.dll	-	-	-	-
5452	SearchHost.exe	0x7fffef9b0000	bcp47mrm.dll	-	-	-	-
5452	SearchHost.exe	0x7fffeb350000	TextShaping.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd7330000	SearchUx.Core.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe9910000	XmlLite.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd72c0000	Windows.Storage.ApplicationData.dll	-	-	-	-
5452	SearchHost.exe	0x7fffec4f0000	Windows.Globalization.dll	-	-	-	-
5452	SearchHost.exe	0x7fffefe30000	Bcp47Langs.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff8e80000	shlwapi.dll	-	-	-	-
5452	SearchHost.exe	0x7fffed300000	usermgrproxy.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd7110000	Windows.Web.Http.dll	-	-	-	-
5452	SearchHost.exe	0x7fffea0a0000	usermgrcli.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff4a40000	slc.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff39c0000	policymanager.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe3ee0000	OneCoreCommonProxyStub.dll	-	-	-	-
5452	SearchHost.exe	0x7fffe9de0000	Windows.Web.dll	10	0	26100	5074
5452	SearchHost.exe	0x7fffe55a0000	Windows.ApplicationModel.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd6d30000	ShellCommonCommonProxyStub.dll	-	-	-	-
5452	SearchHost.exe	0x7fffd6c10000	rometadata.dll	-	-	-	-
5452	SearchHost.exe	0x7fffdc860000	Windows.Management.Workplace.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff7df0000	msctf.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff0ef0000	CoreUIComponents.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff4400000	RMCLIENT.dll	-	-	-	-
5452	SearchHost.exe	0x7fffeb830000	InputHost.dll	-	-	-	-
5452	SearchHost.exe	0x7ffff5920000	CRYPTBASE.DLL	-	-	-	-
5452	SearchHost.exe	0x7fffdfe60000	UiaManager.dll	-	-	-	-
