Volatility 3 Framework 2.28.1

PID	Process	Block	Variable	Value
5452	SearchHost.exe	0x1994b104c00	NUMBER_OF_PROCESSORS	4
5452	SearchHost.exe	0x1994b104c00	OneDrive	C:\Users\kali\OneDrive
5452	SearchHost.exe	0x1994b104c00	OS	Windows_NT
5452	SearchHost.exe	0x1994b104c00	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
5452	SearchHost.exe	0x1994b104c00	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5452	SearchHost.exe	0x1994b104c00	PROCESSOR_ARCHITECTURE	AMD64
5452	SearchHost.exe	0x1994b104c00	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
5452	SearchHost.exe	0x1994b104c00	PROCESSOR_LEVEL	6
5452	SearchHost.exe	0x1994b104c00	PROCESSOR_REVISION	ba03
5452	SearchHost.exe	0x1994b104c00	ProgramData	C:\ProgramData
5452	SearchHost.exe	0x1994b104c00	ProgramFiles	C:\Program Files
5452	SearchHost.exe	0x1994b104c00	ProgramFiles(x86)	C:\Program Files (x86)
5452	SearchHost.exe	0x1994b104c00	ProgramW6432	C:\Program Files
5452	SearchHost.exe	0x1994b104c00	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
5452	SearchHost.exe	0x1994b104c00	PUBLIC	C:\Users\Public
5452	SearchHost.exe	0x1994b104c00	SystemDrive	C:
5452	SearchHost.exe	0x1994b104c00	SystemRoot	C:\WINDOWS
5452	SearchHost.exe	0x1994b104c00	TEMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
5452	SearchHost.exe	0x1994b104c00	TMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
5452	SearchHost.exe	0x1994b104c00	USERDOMAIN	CLEANWINDOWS11
5452	SearchHost.exe	0x1994b104c00	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
5452	SearchHost.exe	0x1994b104c00	USERNAME	kali
5452	SearchHost.exe	0x1994b104c00	USERPROFILE	C:\Users\kali
5452	SearchHost.exe	0x1994b104c00	WEBVIEW2_ADDITIONAL_BROWSER_ARGUMENTS	--disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --edge-webview-foreground-boost-opt-in --user-agent="Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8037) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 148.0.3967.54)"  --enable-features=msEdgeFluentOverlayScrollbar
5452	SearchHost.exe	0x1994b104c00	WEBVIEW2_DEFAULT_BACKGROUND_COLOR	00000000
5452	SearchHost.exe	0x1994b104c00	windir	C:\WINDOWS
5652	Widgets.exe	0x2c19f104c20	ALLUSERSPROFILE	C:\ProgramData
5652	Widgets.exe	0x2c19f104c20	APPDATA	C:\Users\kali\AppData\Roaming
5652	Widgets.exe	0x2c19f104c20	CommonProgramFiles	C:\Program Files\Common Files
5652	Widgets.exe	0x2c19f104c20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5652	Widgets.exe	0x2c19f104c20	CommonProgramW6432	C:\Program Files\Common Files
5652	Widgets.exe	0x2c19f104c20	COMPUTERNAME	CLEANWINDOWS11
5652	Widgets.exe	0x2c19f104c20	ComSpec	C:\WINDOWS\system32\cmd.exe
5652	Widgets.exe	0x2c19f104c20	DriverData	C:\Windows\System32\Drivers\DriverData
5652	Widgets.exe	0x2c19f104c20	HOMEDRIVE	C:
5652	Widgets.exe	0x2c19f104c20	HOMEPATH	\Users\kali
5652	Widgets.exe	0x2c19f104c20	LOCALAPPDATA	C:\Users\kali\AppData\Local
5652	Widgets.exe	0x2c19f104c20	LOGONSERVER	\\CLEANWINDOWS11
5652	Widgets.exe	0x2c19f104c20	NUMBER_OF_PROCESSORS	4
5652	Widgets.exe	0x2c19f104c20	OneDrive	C:\Users\kali\OneDrive
5652	Widgets.exe	0x2c19f104c20	OS	Windows_NT
5652	Widgets.exe	0x2c19f104c20	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
5652	Widgets.exe	0x2c19f104c20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5652	Widgets.exe	0x2c19f104c20	PROCESSOR_ARCHITECTURE	AMD64
5652	Widgets.exe	0x2c19f104c20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
5652	Widgets.exe	0x2c19f104c20	PROCESSOR_LEVEL	6
5652	Widgets.exe	0x2c19f104c20	PROCESSOR_REVISION	ba03
5652	Widgets.exe	0x2c19f104c20	ProgramData	C:\ProgramData
5652	Widgets.exe	0x2c19f104c20	ProgramFiles	C:\Program Files
5652	Widgets.exe	0x2c19f104c20	ProgramFiles(x86)	C:\Program Files (x86)
5652	Widgets.exe	0x2c19f104c20	ProgramW6432	C:\Program Files
5652	Widgets.exe	0x2c19f104c20	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
5652	Widgets.exe	0x2c19f104c20	PUBLIC	C:\Users\Public
5652	Widgets.exe	0x2c19f104c20	SystemDrive	C:
5652	Widgets.exe	0x2c19f104c20	SystemRoot	C:\WINDOWS
5652	Widgets.exe	0x2c19f104c20	TEMP	C:\Users\kali\AppData\Local\Temp
5652	Widgets.exe	0x2c19f104c20	TMP	C:\Users\kali\AppData\Local\Temp
5652	Widgets.exe	0x2c19f104c20	USERDOMAIN	CLEANWINDOWS11
5652	Widgets.exe	0x2c19f104c20	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
5652	Widgets.exe	0x2c19f104c20	USERNAME	kali
5652	Widgets.exe	0x2c19f104c20	USERPROFILE	C:\Users\kali
5652	Widgets.exe	0x2c19f104c20	windir	C:\WINDOWS
5684	RuntimeBroker.	0x1cc97104c20	ALLUSERSPROFILE	C:\ProgramData
5684	RuntimeBroker.	0x1cc97104c20	APPDATA	C:\Users\kali\AppData\Roaming
5684	RuntimeBroker.	0x1cc97104c20	CommonProgramFiles	C:\Program Files\Common Files
5684	RuntimeBroker.	0x1cc97104c20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5684	RuntimeBroker.	0x1cc97104c20	CommonProgramW6432	C:\Program Files\Common Files
5684	RuntimeBroker.	0x1cc97104c20	COMPUTERNAME	CLEANWINDOWS11
5684	RuntimeBroker.	0x1cc97104c20	ComSpec	C:\WINDOWS\system32\cmd.exe
5684	RuntimeBroker.	0x1cc97104c20	DriverData	C:\Windows\System32\Drivers\DriverData
5684	RuntimeBroker.	0x1cc97104c20	HOMEDRIVE	C:
5684	RuntimeBroker.	0x1cc97104c20	HOMEPATH	\Users\kali
5684	RuntimeBroker.	0x1cc97104c20	LOCALAPPDATA	C:\Users\kali\AppData\Local
5684	RuntimeBroker.	0x1cc97104c20	LOGONSERVER	\\CLEANWINDOWS11
5684	RuntimeBroker.	0x1cc97104c20	NUMBER_OF_PROCESSORS	4
5684	RuntimeBroker.	0x1cc97104c20	OneDrive	C:\Users\kali\OneDrive
5684	RuntimeBroker.	0x1cc97104c20	OS	Windows_NT
5684	RuntimeBroker.	0x1cc97104c20	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
5684	RuntimeBroker.	0x1cc97104c20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5684	RuntimeBroker.	0x1cc97104c20	PROCESSOR_ARCHITECTURE	AMD64
5684	RuntimeBroker.	0x1cc97104c20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
5684	RuntimeBroker.	0x1cc97104c20	PROCESSOR_LEVEL	6
5684	RuntimeBroker.	0x1cc97104c20	PROCESSOR_REVISION	ba03
5684	RuntimeBroker.	0x1cc97104c20	ProgramData	C:\ProgramData
5684	RuntimeBroker.	0x1cc97104c20	ProgramFiles	C:\Program Files
5684	RuntimeBroker.	0x1cc97104c20	ProgramFiles(x86)	C:\Program Files (x86)
5684	RuntimeBroker.	0x1cc97104c20	ProgramW6432	C:\Program Files
5684	RuntimeBroker.	0x1cc97104c20	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
5684	RuntimeBroker.	0x1cc97104c20	PUBLIC	C:\Users\Public
5684	RuntimeBroker.	0x1cc97104c20	SystemDrive	C:
5684	RuntimeBroker.	0x1cc97104c20	SystemRoot	C:\WINDOWS
5684	RuntimeBroker.	0x1cc97104c20	TEMP	C:\Users\kali\AppData\Local\Temp
5684	RuntimeBroker.	0x1cc97104c20	TMP	C:\Users\kali\AppData\Local\Temp
5684	RuntimeBroker.	0x1cc97104c20	USERDOMAIN	CLEANWINDOWS11
5684	RuntimeBroker.	0x1cc97104c20	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
5684	RuntimeBroker.	0x1cc97104c20	USERNAME	kali
5684	RuntimeBroker.	0x1cc97104c20	USERPROFILE	C:\Users\kali
5684	RuntimeBroker.	0x1cc97104c20	windir	C:\WINDOWS
5712	svchost.exe	0x28a9a104c20	ALLUSERSPROFILE	C:\ProgramData
5712	svchost.exe	0x28a9a104c20	APPDATA	C:\Users\kali\AppData\Roaming
5712	svchost.exe	0x28a9a104c20	CommonProgramFiles	C:\Program Files\Common Files
5712	svchost.exe	0x28a9a104c20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5712	svchost.exe	0x28a9a104c20	CommonProgramW6432	C:\Program Files\Common Files
5712	svchost.exe	0x28a9a104c20	COMPUTERNAME	CLEANWINDOWS11
5712	svchost.exe	0x28a9a104c20	ComSpec	C:\WINDOWS\system32\cmd.exe
5712	svchost.exe	0x28a9a104c20	DriverData	C:\Windows\System32\Drivers\DriverData
5712	svchost.exe	0x28a9a104c20	HOMEDRIVE	C:
5712	svchost.exe	0x28a9a104c20	HOMEPATH	\Users\kali
5712	svchost.exe	0x28a9a104c20	LOCALAPPDATA	C:\Users\kali\AppData\Local
5712	svchost.exe	0x28a9a104c20	LOGONSERVER	\\CLEANWINDOWS11
5712	svchost.exe	0x28a9a104c20	NUMBER_OF_PROCESSORS	4
5712	svchost.exe	0x28a9a104c20	OneDrive	C:\Users\kali\OneDrive
5712	svchost.exe	0x28a9a104c20	OS	Windows_NT
5712	svchost.exe	0x28a9a104c20	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
5712	svchost.exe	0x28a9a104c20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5712	svchost.exe	0x28a9a104c20	PROCESSOR_ARCHITECTURE	AMD64
5712	svchost.exe	0x28a9a104c20	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
5712	svchost.exe	0x28a9a104c20	PROCESSOR_LEVEL	6
5712	svchost.exe	0x28a9a104c20	PROCESSOR_REVISION	ba03
5712	svchost.exe	0x28a9a104c20	ProgramData	C:\ProgramData
5712	svchost.exe	0x28a9a104c20	ProgramFiles	C:\Program Files
5712	svchost.exe	0x28a9a104c20	ProgramFiles(x86)	C:\Program Files (x86)
5712	svchost.exe	0x28a9a104c20	ProgramW6432	C:\Program Files
5712	svchost.exe	0x28a9a104c20	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
5712	svchost.exe	0x28a9a104c20	PUBLIC	C:\Users\Public
5712	svchost.exe	0x28a9a104c20	SystemDrive	C:
5712	svchost.exe	0x28a9a104c20	SystemRoot	C:\WINDOWS
5712	svchost.exe	0x28a9a104c20	TEMP	C:\Users\kali\AppData\Local\Temp
5712	svchost.exe	0x28a9a104c20	TMP	C:\Users\kali\AppData\Local\Temp
5712	svchost.exe	0x28a9a104c20	USERDOMAIN	CLEANWINDOWS11
5712	svchost.exe	0x28a9a104c20	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
5712	svchost.exe	0x28a9a104c20	USERNAME	kali
5712	svchost.exe	0x28a9a104c20	USERPROFILE	C:\Users\kali
5712	svchost.exe	0x28a9a104c20	windir	C:\WINDOWS
2736	msedgewebview2	0x164e5104fc0	ALLUSERSPROFILE	C:\ProgramData
2736	msedgewebview2	0x164e5104fc0	APPDATA	C:\Users\kali\AppData\Roaming
2736	msedgewebview2	0x164e5104fc0	CommonProgramFiles	C:\Program Files\Common Files
2736	msedgewebview2	0x164e5104fc0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2736	msedgewebview2	0x164e5104fc0	CommonProgramW6432	C:\Program Files\Common Files
2736	msedgewebview2	0x164e5104fc0	COMPONENT_INSTALLER_DIR	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView
2736	msedgewebview2	0x164e5104fc0	COMPUTERNAME	CLEANWINDOWS11
2736	msedgewebview2	0x164e5104fc0	ComSpec	C:\WINDOWS\system32\cmd.exe
2736	msedgewebview2	0x164e5104fc0	DriverData	C:\Windows\System32\Drivers\DriverData
2736	msedgewebview2	0x164e5104fc0	EDGE_BROWSER_PID	2736
2736	msedgewebview2	0x164e5104fc0	EDGE_CRASHPAD_PIPE_NAME	\\.\pipe\LOCAL\crashpad_2736_RNXAXAQSMPUSWWSC
2736	msedgewebview2	0x164e5104fc0	EDGE_METRICS_CLIENT_ID_HASH	4787722218027699431
2736	msedgewebview2	0x164e5104fc0	EDGE_METRICS_SESSION_ID	15
2736	msedgewebview2	0x164e5104fc0	EDGE_USER_DATA_DIR	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView
2736	msedgewebview2	0x164e5104fc0	EDGE_WEBVIEW_PREFETCH_HOSTED_APP	/pfhostedapp:52cc498a3431cecdc51630cad9a624337951c2c4
2736	msedgewebview2	0x164e5104fc0	HOMEDRIVE	C:
2736	msedgewebview2	0x164e5104fc0	HOMEPATH	\Users\kali
2736	msedgewebview2	0x164e5104fc0	IS_EDGE_WEBVIEW	1
2736	msedgewebview2	0x164e5104fc0	LOCALAPPDATA	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC
2736	msedgewebview2	0x164e5104fc0	LOGONSERVER	\\CLEANWINDOWS11
2736	msedgewebview2	0x164e5104fc0	NUMBER_OF_PROCESSORS	4
2736	msedgewebview2	0x164e5104fc0	OneDrive	C:\Users\kali\OneDrive
2736	msedgewebview2	0x164e5104fc0	OS	Windows_NT
2736	msedgewebview2	0x164e5104fc0	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
2736	msedgewebview2	0x164e5104fc0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2736	msedgewebview2	0x164e5104fc0	PROCESSOR_ARCHITECTURE	AMD64
2736	msedgewebview2	0x164e5104fc0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2736	msedgewebview2	0x164e5104fc0	PROCESSOR_LEVEL	6
2736	msedgewebview2	0x164e5104fc0	PROCESSOR_REVISION	ba03
2736	msedgewebview2	0x164e5104fc0	ProgramData	C:\ProgramData
2736	msedgewebview2	0x164e5104fc0	ProgramFiles	C:\Program Files
2736	msedgewebview2	0x164e5104fc0	ProgramFiles(x86)	C:\Program Files (x86)
2736	msedgewebview2	0x164e5104fc0	ProgramW6432	C:\Program Files
2736	msedgewebview2	0x164e5104fc0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2736	msedgewebview2	0x164e5104fc0	PUBLIC	C:\Users\Public
2736	msedgewebview2	0x164e5104fc0	SystemDrive	C:
2736	msedgewebview2	0x164e5104fc0	SystemRoot	C:\WINDOWS
2736	msedgewebview2	0x164e5104fc0	TEMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
2736	msedgewebview2	0x164e5104fc0	TMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
2736	msedgewebview2	0x164e5104fc0	USERDOMAIN	CLEANWINDOWS11
2736	msedgewebview2	0x164e5104fc0	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
2736	msedgewebview2	0x164e5104fc0	USERNAME	kali
2736	msedgewebview2	0x164e5104fc0	USERPROFILE	C:\Users\kali
2736	msedgewebview2	0x164e5104fc0	WEBVIEW2_ADDITIONAL_BROWSER_ARGUMENTS	--disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --edge-webview-foreground-boost-opt-in --user-agent="Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8037) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 148.0.3967.54)"  --enable-features=msEdgeFluentOverlayScrollbar
2736	msedgewebview2	0x164e5104fc0	WEBVIEW2_DEFAULT_BACKGROUND_COLOR	00000000
2736	msedgewebview2	0x164e5104fc0	windir	C:\WINDOWS
1316	msedgewebview2	0x1e9e4105150	ALLUSERSPROFILE	C:\ProgramData
1316	msedgewebview2	0x1e9e4105150	APPDATA	C:\Users\kali\AppData\Roaming
1316	msedgewebview2	0x1e9e4105150	CommonProgramFiles	C:\Program Files\Common Files
1316	msedgewebview2	0x1e9e4105150	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1316	msedgewebview2	0x1e9e4105150	CommonProgramW6432	C:\Program Files\Common Files
1316	msedgewebview2	0x1e9e4105150	COMPUTERNAME	CLEANWINDOWS11
1316	msedgewebview2	0x1e9e4105150	ComSpec	C:\WINDOWS\system32\cmd.exe
1316	msedgewebview2	0x1e9e4105150	DriverData	C:\Windows\System32\Drivers\DriverData
1316	msedgewebview2	0x1e9e4105150	EDGE_BROWSER_PID	2736
1316	msedgewebview2	0x1e9e4105150	EDGE_CRASHPAD_PIPE_NAME	\\.\pipe\LOCAL\crashpad_2736_RNXAXAQSMPUSWWSC
1316	msedgewebview2	0x1e9e4105150	EDGE_WEBVIEW_PREFETCH_HOSTED_APP	/pfhostedapp:52cc498a3431cecdc51630cad9a624337951c2c4
1316	msedgewebview2	0x1e9e4105150	HOMEDRIVE	C:
1316	msedgewebview2	0x1e9e4105150	HOMEPATH	\Users\kali
1316	msedgewebview2	0x1e9e4105150	IS_EDGE_WEBVIEW	1
1316	msedgewebview2	0x1e9e4105150	LOCALAPPDATA	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC
1316	msedgewebview2	0x1e9e4105150	LOGONSERVER	\\CLEANWINDOWS11
1316	msedgewebview2	0x1e9e4105150	NUMBER_OF_PROCESSORS	4
1316	msedgewebview2	0x1e9e4105150	OneDrive	C:\Users\kali\OneDrive
1316	msedgewebview2	0x1e9e4105150	OS	Windows_NT
1316	msedgewebview2	0x1e9e4105150	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
1316	msedgewebview2	0x1e9e4105150	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1316	msedgewebview2	0x1e9e4105150	PROCESSOR_ARCHITECTURE	AMD64
1316	msedgewebview2	0x1e9e4105150	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
1316	msedgewebview2	0x1e9e4105150	PROCESSOR_LEVEL	6
1316	msedgewebview2	0x1e9e4105150	PROCESSOR_REVISION	ba03
1316	msedgewebview2	0x1e9e4105150	ProgramData	C:\ProgramData
1316	msedgewebview2	0x1e9e4105150	ProgramFiles	C:\Program Files
1316	msedgewebview2	0x1e9e4105150	ProgramFiles(x86)	C:\Program Files (x86)
1316	msedgewebview2	0x1e9e4105150	ProgramW6432	C:\Program Files
1316	msedgewebview2	0x1e9e4105150	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
1316	msedgewebview2	0x1e9e4105150	PUBLIC	C:\Users\Public
1316	msedgewebview2	0x1e9e4105150	SystemDrive	C:
1316	msedgewebview2	0x1e9e4105150	SystemRoot	C:\WINDOWS
1316	msedgewebview2	0x1e9e4105150	TEMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
1316	msedgewebview2	0x1e9e4105150	TMP	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp
1316	msedgewebview2	0x1e9e4105150	USERDOMAIN	CLEANWINDOWS11
1316	msedgewebview2	0x1e9e4105150	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
1316	msedgewebview2	0x1e9e4105150	USERNAME	kali
1316	msedgewebview2	0x1e9e4105150	USERPROFILE	C:\Users\kali
1316	msedgewebview2	0x1e9e4105150	WEBVIEW2_ADDITIONAL_BROWSER_ARGUMENTS	--disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --edge-webview-foreground-boost-opt-in --user-agent="Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8037) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 148.0.3967.54)"  --enable-features=msEdgeFluentOverlayScrollbar
1316	msedgewebview2	0x1e9e4105150	WEBVIEW2_DEFAULT_BACKGROUND_COLOR	00000000
1316	msedgewebview2	0x1e9e4105150	windir	C:\WINDOWS
3712	ctfmon.exe	0x29ae28878b0	ALLUSERSPROFILE	C:\ProgramData
3712	ctfmon.exe	0x29ae28878b0	APPDATA	C:\Users\kali\AppData\Roaming
3712	ctfmon.exe	0x29ae28878b0	CommonProgramFiles	C:\Program Files\Common Files
3712	ctfmon.exe	0x29ae28878b0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
3712	ctfmon.exe	0x29ae28878b0	CommonProgramW6432	C:\Program Files\Common Files
3712	ctfmon.exe	0x29ae28878b0	COMPUTERNAME	CLEANWINDOWS11
3712	ctfmon.exe	0x29ae28878b0	ComSpec	C:\WINDOWS\system32\cmd.exe
3712	ctfmon.exe	0x29ae28878b0	DriverData	C:\Windows\System32\Drivers\DriverData
3712	ctfmon.exe	0x29ae28878b0	HOMEDRIVE	C:
3712	ctfmon.exe	0x29ae28878b0	HOMEPATH	\Users\kali
3712	ctfmon.exe	0x29ae28878b0	LOCALAPPDATA	C:\Users\kali\AppData\Local
3712	ctfmon.exe	0x29ae28878b0	LOGONSERVER	\\CLEANWINDOWS11
3712	ctfmon.exe	0x29ae28878b0	NUMBER_OF_PROCESSORS	4
3712	ctfmon.exe	0x29ae28878b0	OneDrive	C:\Users\kali\OneDrive
3712	ctfmon.exe	0x29ae28878b0	OS	Windows_NT
3712	ctfmon.exe	0x29ae28878b0	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Users\kali\AppData\Local\Microsoft\WindowsApps
3712	ctfmon.exe	0x29ae28878b0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
3712	ctfmon.exe	0x29ae28878b0	PROCESSOR_ARCHITECTURE	AMD64
3712	ctfmon.exe	0x29ae28878b0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
3712	ctfmon.exe	0x29ae28878b0	PROCESSOR_LEVEL	6
3712	ctfmon.exe	0x29ae28878b0	PROCESSOR_REVISION	ba03
3712	ctfmon.exe	0x29ae28878b0	ProgramData	C:\ProgramData
3712	ctfmon.exe	0x29ae28878b0	ProgramFiles	C:\Program Files
3712	ctfmon.exe	0x29ae28878b0	ProgramFiles(x86)	C:\Program Files (x86)
3712	ctfmon.exe	0x29ae28878b0	ProgramW6432	C:\Program Files
3712	ctfmon.exe	0x29ae28878b0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
3712	ctfmon.exe	0x29ae28878b0	PUBLIC	C:\Users\Public
3712	ctfmon.exe	0x29ae28878b0	SystemDrive	C:
3712	ctfmon.exe	0x29ae28878b0	SystemRoot	C:\WINDOWS
3712	ctfmon.exe	0x29ae28878b0	TEMP	C:\Users\kali\AppData\Local\Temp
3712	ctfmon.exe	0x29ae28878b0	TMP	C:\Users\kali\AppData\Local\Temp
3712	ctfmon.exe	0x29ae28878b0	USERDOMAIN	CLEANWINDOWS11
3712	ctfmon.exe	0x29ae28878b0	USERDOMAIN_ROAMINGPROFILE	CLEANWINDOWS11
3712	ctfmon.exe	0x29ae28878b0	USERNAME	kali
3712	ctfmon.exe	0x29ae28878b0	USERPROFILE	C:\Users\kali
3712	ctfmon.exe	0x29ae28878b0	windir	C:\WINDOWS
5408	msedgewebview2	0x16d1a1053d0	ALLUSERSPROFILE	C:\ProgramData
5408	msedgewebview2	0x16d1a1053d0	APPDATA	C:\Users\kali\AppData\Roaming
5408	msedgewebview2	0x16d1a1053d0	CommonProgramFiles	C:\Program Files\Common Files
5408	msedgewebview2	0x16d1a1053d0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5408	msedgewebview2	0x16d1a1053d0	CommonProgramW6432	C:\Program Files\Common Files
5408	msedgewebview2	0x16d1a1053d0	COMPONENT_INSTALLER_DIR	C:\Users\kali\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView
5408	msedgewebview2	0x16d1a1053d0	COMPUTERNAME	CLEANWINDOWS11
5408	msedgewebview2	0x16d1a1053d0	ComSpec	C:\WINDOWS\system32\cmd.exe
5408	msedgewebview2	0x16d1a1053d0	DriverData	C:\Windows\System32\Drivers\DriverData
5408	msedgewebview2	0x16d1a1053d0	EDGE_BROWSER_PID	2736
