Volatility 3 Framework 2.28.1

Offset	PID	TID	StartAddress	StartPath	Win32StartAddress	Win32StartPath	CreateTime	ExitTime
0x990ef6843080	2128	2300	0xe08e807dc140	-	0x7fffec35ae30	\Windows\System32\FntCache.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6851080	2128	2308	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffec36fc70	\Windows\System32\FntCache.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7bb3080	2128	5088	0xe08e8198bb40	-	0x7fffec35ae30	\Windows\System32\FntCache.dll	2026-05-13 19:15:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7762040	2128	4352	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:48.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef77ba080	2128	5068	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:48.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef671c080	2128	4472	0xe08e87cf4af0	-	0x7fffec35ae30	\Windows\System32\FntCache.dll	2026-05-13 19:25:06.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6943040	2128	1712	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:19.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990eee770080	2136	2140	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:48.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef70b4080	2136	3628	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:19.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef787a040	2136	6460	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:50.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990eee721080	2168	2172	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:48.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee739040	2168	2220	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee73d080	2168	2228	0xe08e807d9ec0	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990eee80b040	2168	2416	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:49.000000 UTC	2026-05-13 19:22:38.000000 UTC
0x990ef6a79080	2168	2480	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6a73080	2168	2536	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeaf0f5a0	\Windows\System32\taskcomp.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef692f080	2168	2572	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef671d080	2168	2644	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef699a080	2168	1148	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:22:39.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6942040	2168	2912	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:54.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990efa8f1080	2168	1940	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:37.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990efa8d7080	2168	4596	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:37.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990efa19f080	2168	6632	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:58.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990efa063080	2168	6760	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:42.000000 UTC
0x990eee736080	2212	2216	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef68220c0	2212	2412	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb5c7fc0	\Windows\System32\AudioEndpointBuilder.dll	2026-05-13 19:14:49.000000 UTC	2026-05-13 19:14:50.000000 UTC
0x990ef6855080	2212	2472	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeb59afe0	\Windows\System32\AudioEndpointBuilder.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6a76080	2212	2520	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:49.000000 UTC	2026-05-13 19:17:03.000000 UTC
0x990ef6cc7080	2212	5568	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:50.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990eee81a080	2356	2360	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef6825080	2356	2400	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6856080	2356	2468	0xe08e807da100	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:49.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef67440c0	2356	2552	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeae85970	\Windows\System32\dhcpcore6.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef64c8080	2356	7464	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:20:53.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef42cb080	2356	7156	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffeaf93900	\Windows\System32\dhcpcore.dll	2026-05-13 19:21:53.000000 UTC	2026-05-13 19:23:52.000000 UTC
0x990efa9f5080	2356	3716	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:22:44.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef6823080	2356	2752	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:01.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6745080	2544	2548	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6720080	2544	2628	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffea6422a0	\Windows\System32\audiosrv.dll	2026-05-13 19:14:50.000000 UTC	2026-05-13 19:14:50.000000 UTC
0x990ef671a080	2544	2656	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffea573090	\Windows\System32\audiosrv.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef69e1080	2544	2684	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffea49e0d0	\Windows\System32\AudioSrvPolicyManager.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef69db080	2544	2708	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6029080	2544	6808	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:50.000000 UTC	1600-08-22 23:57:35.000000 UTC
0x990efadca040	2544	7888	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:51.000000 UTC	1600-08-22 23:57:44.000000 UTC
0x990ef6927080	2604	2608	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6929080	2604	2616	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef671e040	2604	2640	0xe08e807def00	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef699e080	2604	2740	0xe08e807db240	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6092080	2604	6288	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:19:20.000000 UTC	1600-08-22 23:57:35.000000 UTC
0x990efa9ec080	2604	1944	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:22:44.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef69240c0	2620	2624	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef69e0080	2620	2688	0xe08e807d8d80	-	0x7ffff97af100	\Windows\System32\msvcrt.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef69a3080	2620	2720	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffea0644f0	\Windows\System32\Windows.Internal.Devices.Lights.BacklightServer.dll	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7f1e080	2620	3004	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffea2f4ba0	\Windows\System32\TabSvc.dll	2026-05-13 19:15:58.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7798040	2620	8124	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:51.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef69de080	2696	2700	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef70af040	2696	5872	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef699c080	2744	2748	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:50.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6ccb080	2744	2944	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe9b92bb0	\Windows\System32\cmintegrator.dll	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7849040	2744	3220	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:51.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef6bd7080	2828	2832	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6bb2040	2828	2860	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:51.000000 UTC	2026-05-13 19:17:05.000000 UTC
0x990ef6bb1080	2828	2864	0xe08e815e9fa0	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6bf2080	2828	1644	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef70bb080	2828	3704	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:55.000000 UTC	2026-05-13 19:17:05.000000 UTC
0x990ef73a80c0	2828	604	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:15:22.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990eeef2c040	2828	6948	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:12.000000 UTC	1600-08-22 23:57:24.000000 UTC
0x990ef6cb6080	2828	3756	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6ccc080	2936	2940	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff6a308c800	\Windows\System32\spoolsv.exe	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6cc3040	2936	2976	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:51.000000 UTC	2026-05-13 19:17:05.000000 UTC
0x990ef6cc2080	2936	2980	0xe08e80fd4dc0	-	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6cbc040	2936	3008	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	2026-05-13 19:17:05.000000 UTC
0x990ef6cb9080	2936	3016	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	2026-05-13 19:18:12.000000 UTC
0x990ef6bf3080	2936	3044	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff6a30ae740	\Windows\System32\spoolsv.exe	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef784e080	2936	4888	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:41.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef4fd4040	2936	4928	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:42.000000 UTC	2026-05-13 19:19:19.000000 UTC
0x990ef63db080	2936	4976	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe0545ad0	\Windows\System32\PrintIsolationProxy.dll	2026-05-13 19:15:43.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6125080	2936	4988	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffdfacfe50	\Windows\System32\localspl.dll	2026-05-13 19:15:43.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7974080	2936	6492	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:16:45.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990eee79f040	2936	1536	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:21.000000 UTC	1600-08-22 23:57:23.000000 UTC
0x990ef70bc080	2936	3508	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:21.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6cbf080	2988	2992	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6bef080	2988	3068	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff4cb2390	\Windows\System32\authz.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef42cd080	2988	1468	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef42cc080	2988	1484	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef42c5080	2988	2084	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff4cb2390	\Windows\System32\authz.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:32.000000 UTC
0x990ef6e87080	2988	3276	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff4cb2390	\Windows\System32\authz.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6f1b080	2988	3296	0x990ef6f1b558	-	0x7fffe9814a30	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	2026-05-13 19:15:21.000000 UTC
0x990ef6f05080	2988	3400	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe97daf60	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6e73080	2988	3460	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe9a16660	\Windows\System32\BFE.DLL	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6fc4080	2988	3464	0xe08e80fcf780	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6fb5080	2988	3524	0x990ef6fb5558	-	0x7fffe9800170	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	2026-05-13 19:24:53.000000 UTC
0x990ef6f43080	2988	3568	0xe08e859b9d10	-	0x7fffe97f4e30	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6f41080	2988	3572	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe9840e50	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6f40080	2988	3576	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe97a5d00	\Windows\System32\MPSSVC.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990efa3c6080	2988	1260	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:23:23.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef6e74080	2988	1244	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:24:51.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef2480080	2988	2804	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:03.000000 UTC	1600-08-22 23:57:29.000000 UTC
0x990ef6083080	2988	4212	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:26.000000 UTC	1600-08-22 23:57:35.000000 UTC
0x990ef6cb8080	3020	3024	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6bf1080	3020	3052	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe9993080	\Windows\System32\wkssvc.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6bee080	3020	2044	0xe08e80fd4fa0	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7cc7040	3020	5376	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:23:52.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef8cdd040	3020	5140	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:23:52.000000 UTC	1600-08-22 23:57:40.000000 UTC
0x990ef7e6c040	3020	6436	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:26:53.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef6d11080	2600	2588	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6fbc080	2600	3496	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef7039080	2600	2288	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:15:16.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6844080	2600	1640	0xe08e815e4480	-	0x7fffe950e110	\Windows\System32\diagtrack.dll	2026-05-13 19:15:17.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef6bb3080	2600	3136	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe950e100	\Windows\System32\diagtrack.dll	2026-05-13 19:15:17.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef70d4080	2600	948	0x990ef70d4558	-	0x7fffe9522c10	\Windows\System32\diagtrack.dll	2026-05-13 19:15:17.000000 UTC	2026-05-13 19:15:21.000000 UTC
0x990ef739a080	2600	404	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe94e4f20	\Windows\System32\diagtrack.dll	2026-05-13 19:15:17.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef4d41080	2600	1020	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe95a97f0	\Windows\System32\diagtrack.dll	2026-05-13 19:15:17.000000 UTC	1600-08-22 23:57:33.000000 UTC
0x990ef6bd50c0	2600	3952	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe95bd320	\Windows\System32\diagtrack.dll	2026-05-13 19:15:18.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef685a080	2600	3744	0xe08e80fcfba0	-	0x7fffe94e4f30	\Windows\System32\diagtrack.dll	2026-05-13 19:15:18.000000 UTC	1600-08-22 23:57:36.000000 UTC
0x990ef7d86080	2600	7576	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:21:53.000000 UTC	1600-08-22 23:57:39.000000 UTC
0x990ef7bd3080	2600	2124	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:23:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990ef7a92080	2600	3912	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff79a3e80	\Windows\System32\combase.dll	2026-05-13 19:23:46.000000 UTC	1600-08-22 23:57:38.000000 UTC
0x990efa3e9080	2600	5236	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:25:37.000000 UTC	1600-08-22 23:57:43.000000 UTC
0x990ef28aa0c0	2600	8176	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9639b40	\Windows\System32\SHCore.dll	2026-05-13 19:26:58.000000 UTC	1600-08-22 23:57:30.000000 UTC
0x990ef6d0e080	2660	2596	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ff7d0004fe0	\Windows\System32\svchost.exe	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6e9d040	2660	3188	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6e98080	2660	3208	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff94d7600	\Windows\System32\sechost.dll	2026-05-13 19:14:52.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6cb7080	2660	3300	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe88ce400	\Windows\System32\dps.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6e88080	2660	3320	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7fffe88d7920	\Windows\System32\dps.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6f09040	2660	3380	0x7ffff9aec460	\Windows\System32\ntdll.dll	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
0x990ef6f16040	2660	3468	0xe08e815df920	-	0x7ffff9ad5b10	\Windows\System32\ntdll.dll	2026-05-13 19:14:53.000000 UTC	1600-08-22 23:57:37.000000 UTC
