Volatility 3 Framework 2.28.1

Offset	Name
0xc08eb37d7bd0	\Program Files (x86)\Microsoft Office\root\Office16\ocrec.dll
0xc08eb37daac0	\Program Files (x86)\Microsoft Office\root\Licenses16\WordR_Grace-ul-oob.xrm-ms
0xc08eb37e9ac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\mfc140u.dll
0xc08eb37ead00	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\ja\msipc.dll.mui
0xc08eb37ec330	\Program Files (x86)\Microsoft Office\root\Licenses16\PublisherR_Retail-ul-phn.xrm-ms
0xc08eb3800ef0	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\MSSP7FR.LEX
0xc08eb385b9f0	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
0xc08eb38671e0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019MSDNR_Retail-ul-oob.xrm-ms
0xc08eb3867580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusDemoR_BypassTrial365-ul-oob.xrm-ms
0xc08eb3893b50	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_OEM_Perp-pl.xrm-ms
0xc08eb38a3d80	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Mashup.ProviderShared.dll
0xc08eb38a5ca0	\Program Files (x86)\Microsoft Office\root\Office16\1033\lyncDesktopResources.dll
0xc08eb38c8ca0	\Program Files (x86)\Microsoft Office\root\Office16\mscss7wre_es.dub
0xc08eb38e1ad0	\Program Files (x86)\Microsoft Office\root\Client\msvcr120.dll
0xc08eb38e9b30	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusDemoR_BypassTrial180-ul-oob.xrm-ms
0xc08eb38ecac0	\Program Files (x86)\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-0000-0000000FF1CE}\outicon.exe
0xc08eb38f3c70	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019R_OEM_Perp-ul-phn.xrm-ms
0xc08eb38f6c40	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_OEM_Perp3-pl.xrm-ms
0xc08eb38f6ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\PublisherVL_MAK-ppd.xrm-ms
0xc08eb3904ac0	\Program Files (x86)\Microsoft Office\PackageManifests\AppXManifest.90160000-001F-0C0A-0000-0000000FF1CE.xml
0xc08eb3916ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_SubTrial2-ul-oob.xrm-ms
0xc08eb3918c70	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\msolap.dll
0xc08eb391aef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStd2019VL_KMS_Client_AE-ul.xrm-ms
0xc08eb3920c80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\api-ms-win-core-file-l2-1-0.dll
0xc08eb3929ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdR_Retail-pl.xrm-ms
0xc08eb3939cc0	\$MapAttributeValue
0xc08eb393eca0	\Program Files (x86)\Microsoft Office\root\Office16\1033\STSUPLD.INTL.DLL
0xc08eb39a6cf0	\Windows\System32\Tasks\Microsoft\Windows\UpdateOrchestrator\MusUx_UpdateInterval
0xc08eb39a8310	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\MAPISHELL.DLL
0xc08eb39a9b50	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProR_Trial-pl.xrm-ms
0xc08eb39b3a90	\ProgramData\USOShared\Logs\UpdateSessionOrchestration.063.etl
0xc08eb39c6dd0	\Windows\WinSxS\FileMaps\$$.cdf-ms
0xc08eb39c7d60	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_SubTrial-pl.xrm-ms
0xc08eb39c7ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_SubTest-ul-oob.xrm-ms
0xc08eb39dbac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusiness2019R_OEM_Perp4-ul-phn.xrm-ms
0xc08eb39edae0	\Program Files (x86)\Microsoft Office\root\Office16\1033\WWINTL.DLL
0xc08eb39eeac0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\id\msipc.dll.mui
0xc08eb39f8ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\msvcp120.dll
0xc08eb3a0e310	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Office.dll
0xc08eb3a17ac0	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-utility-l1-1-0.dll
0xc08eb3a20ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\OLicenseHeartbeat.exe
0xc08eb3a21d80	\ma_5bd9fa52-9d71-e8fd-20b0-306ab91d3db1_2392.0000000003113FE0_1257180584
0xc08eb3a2dd90	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.AnalysisServices.Excel.Common.FrontEnd.XmlSerializers.dll
0xc08eb3a2ede0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OfficeSoftwareProtectionPlatform\OSPPCEXT.DLL
0xc08eb3a49a00	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2021PreviewVL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb3a53ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_Retail-pl.xrm-ms
0xc08eb3a56ef0	\Windows\Microsoft.NET\Framework\v4.0.30319\WMINet_Utils.dll
0xc08eb3a5aca0	\Program Files (x86)\Microsoft Office\root\vreg\office64mui.msi.16.en-us.vreg.dat
0xc08eb3a65e50	\Program Files (x86)\Microsoft Office\root\Licenses16\client-issuance-ul.xrm-ms
0xc08eb3a74ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019R_Trial-pl.xrm-ms
0xc08eb3a7def0	\Program Files (x86)\Microsoft Office\root\Licenses16\ExcelVL_MAK-pl.xrm-ms
0xc08eb3a80ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_OEM_Perp-pl.xrm-ms
0xc08eb3a87080	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStd2019VL_KMS_Client_AE-ul.xrm-ms
0xc08eb3a87580	\Program Files (x86)\Microsoft Office\root\Licenses16\O365SmallBusPremR_Subscription3-ul-oob.xrm-ms
0xc08eb3a89ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Excel.DataWarehouse.dll
0xc08eb3a8ccb0	\Windows\System32\Windows.Devices.Sensors.dll
0xc08eb3aa2d80	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.DataIntegration.TransformDataByExample.dll
0xc08eb3ab4ac0	\Windows\security\templates\policies\gpt00000.dom
0xc08eb3ac2580	\Windows\System32\MMDevAPI.dll
0xc08eb3ac3ef0	\Windows\System32\APHostService.dll
0xc08eb3ac7bb0	\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.245_none_16ec1d963212a637\wrpint.dll
0xc08eb3acaef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Power Map Excel Add-in\VISUALIZATIONGRAPHICS.DLL
0xc08eb3addbd0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\sqmapi.dll
0xc08eb3addd80	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\ms\msipc.dll.mui
0xc08eb3b1e060	\$MapAttributeValue
0xc08eb3b22a40	\Program Files (x86)\Microsoft Office\root\Office16\VCCORLIB140_APP.DLL
0xc08eb3b22ef0	\Program Files (x86)\Microsoft Office\root\Office16\WINWORD.EXE
0xc08eb3b36a00	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb3b36ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2019R_Retail-pl.xrm-ms
0xc08eb3b37150	\$MapAttributeValue
0xc08eb3b4ac80	\Windows\System32\Sysprep\ActionFiles\Respecialize.xml
0xc08eb3b4ebd0	\Program Files (x86)\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-0000-0000000FF1CE}\visicon.exe
0xc08eb3b55ce0	\Windows\WinSxS\FileMaps\program_files_windows_defender_3e33901162166ae9.cdf-ms
0xc08eb3b58b50	\$Directory
0xc08eb3b5eef0	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardR_Trial-ul-oob.xrm-ms
0xc08eb3b94b50	\Program Files (x86)\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-0000-0000000FF1CE}\osmclienticon.exe
0xc08eb3b97310	\Program Files (x86)\Microsoft Office\root\Office16\NL7Models0011.DLL
0xc08eb3ba2bb0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.AnalysisServices.Excel.BackEnd.XmlSerializers.dll
0xc08eb3bacda0	\Program Files (x86)\Microsoft Office\root\Office16\SETLANG.EXE
0xc08eb3bb1a40	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProCO365R_SubTest-ul-oob.xrm-ms
0xc08eb3be7a80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\msvcr120.dll
0xc08eb3beeef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusMSDNR_Retail-pl.xrm-ms
0xc08eb3c13b70	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\sr-Cyrl-BA\msipc.dll.mui
0xc08eb3c2aef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Power Map Excel Add-in\VISUALIZATIONENGINE.DLL
0xc08eb3c31a50	\Program Files (x86)\Microsoft Office\root\Office16\rtmmvrcs.dll
0xc08eb3c3cef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ACEES.DLL
0xc08eb3c3dac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\Mso30win32client.dll
0xc08eb3c44ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioPro2021PreviewVL_MAK_AE-pl.xrm-ms
0xc08eb3c65ac0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EURO\MSOEURO.DLL
0xc08eb3c80a10	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusiness2019VL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb3ca4d60	\Windows\System32\smbwmiv2.dll
0xc08eb3ca4ef0	\Windows\System32\drivers\tcpip.sys
0xc08eb3ca9ac0	\Program Files (x86)\Microsoft Office\root\Office16\IEContentService.exe
0xc08eb3cb1b50	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_Subscription-ul-oob.xrm-ms
0xc08eb3cb1e30	\ProgramData\Microsoft\Windows\Power Efficiency Diagnostics\energy-report-latest.xml
0xc08eb3cbac70	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardVL_MAK-ul-oob.xrm-ms
0xc08eb3cbdd60	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessVL_KMS_Client-ul.xrm-ms
0xc08eb3cbdef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectProR_Retail-ul-phn.xrm-ms
0xc08eb3ccaac0	\Program Files (x86)\Microsoft Office\PackageManifests\AppXManifest.90160000-002C-0409-0000-0000000FF1CE.xml
0xc08eb3cd04a0	\Windows\System32\spp.dll
0xc08eb3ce0a50	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\vcruntime140.dll
0xc08eb3ce8d30	\Program Files (x86)\Microsoft Office\root\Licenses16\Publisher2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb3ceaa50	\Windows\Microsoft.NET\Framework\v4.0.30319\ngen.exe
0xc08eb3cecef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProR_OEM_Perp-ul-oob.xrm-ms
0xc08eb3cefac0	\Program Files (x86)\Microsoft Office\root\Office16\OART.DLL
0xc08eb3d02de0	\Program Files (x86)\Microsoft Office\root\Licenses16\Access2019R_Retail-pl.xrm-ms
0xc08eb3d03ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_OEM_Perp5-ul-phn.xrm-ms
0xc08eb3d10ac0	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-multibyte-l1-1-0.dll
0xc08eb3d23ef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.Bcl.AsyncInterfaces.dll
0xc08eb3d2aef0	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoree.tlb
0xc08eb3d2bef0	\Program Files (x86)\Microsoft Office\root\Office16\OUTLRPC.DLL
0xc08eb3d34db0	\$MapAttributeValue
0xc08eb3d37a20	\$MapAttributeValue
0xc08eb3d3fef0	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookR_Grace-ul-oob.xrm-ms
0xc08eb3d4eb50	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_Retail-ul-oob.xrm-ms
0xc08eb3d529d0	\$MapAttributeValue
0xc08eb3d53210	\Windows\SysWOW64\crypt32.dll
0xc08eb3d55ba0	\Program Files (x86)\McAfee\VirusScan Enterprise\EmCfgCpl.dll
0xc08eb3d59420	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeServiceBypassR_PrepidBypass-ul-oob.xrm-ms
0xc08eb3d60c70	\$Directory
0xc08eb3d71b50	\Program Files (x86)\Microsoft Office\root\Licenses16\Standard2019MSDNR_Retail-pl.xrm-ms
0xc08eb3d77c30	\$MapAttributeValue
0xc08eb3d80d60	\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_svchost.exe_DoSv_72a9d71b8798482d9251a726b32e74b9f19b17_db587682_d02e860b\Report.wer.tmp
0xc08eb3d80ef0	\$Directory
0xc08eb3d81da0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2021PreviewVL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb3d87080	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdR_OEM_Perp-ul-oob.xrm-ms
0xc08eb3d8aca0	\Program Files (x86)\Microsoft Office\root\Licenses16\Excel2019VL_KMS_Client_AE-ul.xrm-ms
0xc08eb3d8da00	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\msvcp120.dll
0xc08eb3d96cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\Professional2019R_Retail-ul-phn.xrm-ms
0xc08eb3d989f0	\Program Files (x86)\Microsoft Office\root\Office16\ONBttnPPT.dll
0xc08eb3d9aac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.OData.Edm.NetFX35.V7.dll
0xc08eb3d9ad00	\Program Files (x86)\Microsoft Office\root\rsod\powerpivot.x-none.msi.16.x-none.tree.dat
0xc08eb3d9eef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Filters\api-ms-win-crt-locale-l1-1-0.dll
0xc08eb3d9fef0	\Program Files (x86)\Microsoft Office\root\Office16\ONENOTEM.EXE
0xc08eb3da0c80	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentR_OEM_Perp-ul-phn.xrm-ms
0xc08eb3da2ef0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\System.Numerics.Vectors.dll
0xc08eb3da5cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_SubTrial3-ul-oob.xrm-ms
0xc08eb3daeb10	\$MapAttributeValue
0xc08eb3db2080	\Windows\System32\WinMetadata\Windows.Foundation.winmd
0xc08eb3db4080	\Windows\Logs\WindowsUpdate\WindowsUpdate.20210914.200011.264.1.etl
0xc08eb3dbaef0	\$Directory
0xc08eb3dbeef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\AppSharingChromeHook64.dll
0xc08eb3dc9ac0	\Program Files (x86)\Microsoft Office\root\Office16\PPCORE.DLL
0xc08eb3dcaef0	\$Directory
0xc08eb3de5ad0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.DataWarehouse.DLL
0xc08eb3de89f0	\Program Files\McAfee\Agent\x86\ma_datastore.dll
0xc08eb3df1cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusE5R_SubTrial-pl.xrm-ms
0xc08eb3dfbcd0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019VL_MAK_AE-ul-phn.xrm-ms
0xc08eb3e14d10	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.Office.Tools.Common.v4.0.Utilities.dll
0xc08eb3e16ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\OneNoteR_OEM_Perp-pl.xrm-ms
0xc08eb3e17ef0	\Program Files (x86)\Microsoft Office\root\vfs\Windows\Installer\{90160000-000F-0000-0000-0000000FF1CE}\accicons.exe
0xc08eb3e29c70	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentR_Trial2-ul-oob.xrm-ms
0xc08eb3e3c580	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\vi\msipc.dll.mui
0xc08eb3e3eac0	\Program Files (x86)\Microsoft Office\root\Office16\MAPIPH.DLL
0xc08eb3e3fac0	\$Directory
0xc08eb3e55ac0	\Program Files (x86)\Microsoft Office\root\Office16\msotelemetry.dll
0xc08eb3e58ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\Word2019R_OEM_Perp-ul-oob.xrm-ms
0xc08eb3e60580	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\Microsoft.DataStreamer.Excel.dll
0xc08eb3e673f0	\Windows\Microsoft.NET\Framework\v4.0.30319\Config\machine.config
0xc08eb3e67580	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\1033\DELIMR.FAE
0xc08eb3e6eac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeBusinessR_Retail-ul-phn.xrm-ms
0xc08eb3e70ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_OEM_Perp5-pl.xrm-ms
0xc08eb3e72ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\HomeStudentVNextR_Grace-ul-oob.xrm-ms
0xc08eb3e74580	\Program Files (x86)\Microsoft Office\root\vfs\SystemX86\VEN2232.OLB
0xc08eb3e80ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Office.Interop.Excel.dll
0xc08eb3e83e70	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\DELIMWIN.FAE
0xc08eb3e86a00	\Program Files (x86)\Microsoft Office\root\Licenses16\StandardVL_MAK-ppd.xrm-ms
0xc08eb3e90bd0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365HomePremR_Subscription3-ul-oob.xrm-ms
0xc08eb3ea3080	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-localization-l1-2-0.dll
0xc08eb3ea3210	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-xstate-l2-1-0.dll
0xc08eb3eb2b50	\Program Files (x86)\Microsoft Office\PackageManifests\AppXManifest.90160000-001F-040C-0000-0000000FF1CE.xml
0xc08eb3eb3cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\Personal2019DemoR_BypassTrial180-ul-oob.xrm-ms
0xc08eb3ec6ac0	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\Microsoft.Office.Interop.Excel.dll
0xc08eb3ec9de0	\Program Files (x86)\Microsoft Office\root\Office16\ocmsptls.dll
0xc08eb3ed2ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\OutlookVL_MAK-ul-phn.xrm-ms
0xc08eb3ed3ef0	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-core-synch-l1-2-0.dll
0xc08eb3ed5dd0	\Program Files (x86)\Microsoft Office\root\Office16\1033\XLLEX.DLL
0xc08eb3ed7080	\Windows\SysWOW64\propsys.dll
0xc08eb3ee4a70	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdR_Retail-pl.xrm-ms
0xc08eb3eecef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_Trial2-pl.xrm-ms
0xc08eb3eefd80	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\EduWorks Data Streamer Add-In\System.Buffers.dll
0xc08eb3ef69d0	\$MapAttributeValue
0xc08eb3efda30	\Windows\System32\DriverStore\FileRepository\netwns64.inf_amd64_cbfb56c01348f390\netwns64.inf
0xc08eb3f04ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStdO365R_Subscription-pl.xrm-ms
0xc08eb3f09580	\Program Files (x86)\Microsoft Office\root\Licenses16\Access2019VL_MAK_AE-ul-phn.xrm-ms
0xc08eb3f1a390	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-core-file-l1-2-0.dll
0xc08eb3f57a60	\Windows\System32\Windows.Services.TargetedContent.dll
0xc08eb3f61ef0	\Program Files (x86)\Microsoft Office\root\Office16\PropertyModelProxy.dll
0xc08eb3f97080	\Program Files (x86)\Microsoft Office\root\Client\api-ms-win-crt-process-l1-1-0.dll
0xc08eb3fa2ac0	\Program Files (x86)\Microsoft Office\root\rsodWoW6432\Proof.fr-fr.msi.16.fr-fr.tree.dat
0xc08eb3fbeef0	\Program Files (x86)\Microsoft Office\root\Office16\PROOF\LTSHYPH_FR.LEX
0xc08eb3fdcac0	\Program Files (x86)\Microsoft Office\root\Office16\OUTLLIBR.COMMON.DLL
0xc08eb3ffd080	\Program Files (x86)\Microsoft Office\root\Office16\mscss7wre_en.dub
0xc08eb4002ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdO365R_SubTest-ul-oob.xrm-ms
0xc08eb4008a60	\Program Files (x86)\Microsoft Office\root\Licenses16\SkypeforBusiness2019R_Grace-ul-oob.xrm-ms
0xc08eb4015c80	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Smart Tag\IETAG.DLL
0xc08eb4022d00	\Program Files (x86)\Microsoft Office\root\Licenses16\Personal2019R_Retail-ul-oob.xrm-ms
0xc08eb402eb50	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Help\itircl55.dll
0xc08eb402ed60	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\concrt140.dll
0xc08eb402eef0	\Program Files (x86)\Microsoft Office\root\Office16\ONMAIN.DLL
0xc08eb4033ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX64\Microsoft Office\Office16\MSOHEV.DLL
0xc08eb406d080	\Windows\System32\wbem\WmiPerfClass.dll
0xc08eb408dde0	\Program Files (x86)\Microsoft Office\root\Licenses16\MondoR_O16ConsumerPerp_Bypass30-ul-oob.xrm-ms
0xc08eb40904c0	\Windows\SysWOW64\NapiNSP.dll
0xc08eb4095ef0	\$MapAttributeValue
0xc08eb409ecc0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\EQUATION\api-ms-win-crt-filesystem-l1-1-0.dll
0xc08eb40cdc60	\Program Files (x86)\Microsoft Office\root\Licenses16\Publisher2019VL_KMS_Client_AE-ul-oob.xrm-ms
0xc08eb40d0580	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\Filters\api-ms-win-core-synch-l1-2-0.dll
0xc08eb40e52b0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\hr\msipc.dll.mui
0xc08eb410e210	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_OEM_Perp2-ul-oob.xrm-ms
0xc08eb4114370	\$MapAttributeValue
0xc08eb4142060	\$MapAttributeValue
0xc08eb415e080	\Program Files (x86)\Microsoft Office\root\Licenses16\WordR_OEM_Perp-ul-phn.xrm-ms
0xc08eb417b080	\$Directory
0xc08eb41a5390	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectStdVL_MAK-ppd.xrm-ms
0xc08eb41c3580	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlus2019R_OEM_Perp4-ul-phn.xrm-ms
0xc08eb41d1080	\Windows\Prefetch\SVCHOST.EXE-A00B2B09.pf
0xc08eb41e9ef0	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\api-ms-win-core-timezone-l1-1-0.dll
0xc08eb41f9080	\Windows\System32\spp\store\2.0\data.dat
0xc08eb4215060	\$MapAttributeValue
0xc08eb4216d90	\Program Files (x86)\Microsoft Office\root\Licenses16\AccessVL_MAK-ppd.xrm-ms
0xc08eb4232ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\PersonalPipcR_OEM_Perp-ul-phn.xrm-ms
0xc08eb424b580	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\PowerPivot Excel Add-in\Microsoft.Data.Recommendation.Common.dll
0xc08eb424d580	\Program Files (x86)\Microsoft Office\root\Office16\1033\BHOINTL.DLL
0xc08eb4251080	\Windows\Prefetch\VSSVC.EXE-B8AFC319.pf
0xc08eb4254330	\Program Files (x86)\Microsoft Office\root\Templates\1033\GettingStarted16\SLINTL.DLL
0xc08eb42d41e0	\Program Files (x86)\Microsoft Office\root\Office16\1033\STSUCRES.DLL
0xc08eb42d6580	\Program Files (x86)\Microsoft Office\root\Office16\api-ms-win-crt-private-l1-1-0.dll
0xc08eb42e9a10	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioStd2019R_Grace-ul-oob.xrm-ms
0xc08eb4337ac0	\Program Files (x86)\Microsoft Office\root\Licenses16\ProjectPro2019VL_MAK_AE-ul-oob.xrm-ms
0xc08eb4364c80	\Program Files (x86)\Microsoft Office\root\Office16\NL7MODELS000C.dll
0xc08eb4374cb0	\Program Files (x86)\Microsoft Office\root\Office16\MSIPC\hu\msipc.dll.mui
0xc08eb439fd30	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesX86\Microsoft Analysis Services\AS OLEDB\140\adal.dll
0xc08eb43fe580	\Program Files (x86)\Microsoft Office\root\Office16\NL7MODELS000A.dll
0xc08eb4413ef0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365EduCloudEDUR_Subscription-ul-oob.xrm-ms
0xc08eb4491ef0	\Program Files (x86)\Microsoft Office\root\Office16\PEOPLEDATAHANDLER.DLL
0xc08eb44b6b50	\Program Files (x86)\Microsoft Office\root\Office16\CONVERT\1033\OLMAILR.FAE
0xc08eb44bf580	\$Directory
0xc08eb451c120	\$MapAttributeValue
0xc08eb4566bd0	\Windows\System32\SensorsNativeApi.dll
0xc08eb45a5ef0	\$MapAttributeValue
