Volatility 3 Framework 2.28.1

PID	Name	Library	Bound	Function	Address
4132	svchost.exe	api-ms-win-core-sidebyside-l1-1-0.dll	False	DeactivateActCtx	0xffefa0009590
4132	svchost.exe	api-ms-win-core-sidebyside-l1-1-0.dll	False	ActivateActCtx	0xffefa0009598
4132	svchost.exe	api-ms-win-core-sidebyside-l1-1-0.dll	False	CreateActCtxW	0xffefa00095a0
4132	svchost.exe	api-ms-win-core-threadpool-private-l1-1-0.dll	False	RegisterWaitForSingleObjectEx	0xffefa0009648
4132	svchost.exe	ntdll.dll	False	TpAllocWait	0xffefa00097d8
4132	svchost.exe	ntdll.dll	False	TpSetWait	0xffefa00097e0
4132	svchost.exe	ntdll.dll	False	RtlNtStatusToDosErrorNoTeb	0xffefa00097e8
4132	svchost.exe	ntdll.dll	False	TpReleaseWait	0xffefa00097f0
4132	svchost.exe	ntdll.dll	False	EtwEventEnabled	0xffefa00097f8
4132	svchost.exe	ntdll.dll	False	EtwEventWrite	0xffefa0009800
4132	svchost.exe	ntdll.dll	False	RtlAllocateHeap	0xffefa0009808
4132	svchost.exe	ntdll.dll	False	RtlFreeHeap	0xffefa0009810
4132	svchost.exe	ntdll.dll	False	TpSetTimerEx	0xffefa0009818
4132	svchost.exe	ntdll.dll	False	TpWaitForTimer	0xffefa0009820
4132	svchost.exe	ntdll.dll	False	TpReleaseTimer	0xffefa0009828
4132	svchost.exe	ntdll.dll	False	TpSetTimer	0xffefa0009830
4132	svchost.exe	ntdll.dll	False	RtlUnhandledExceptionFilter	0xffefa0009838
4132	svchost.exe	ntdll.dll	False	RtlQueryHeapInformation	0xffefa0009840
4132	svchost.exe	ntdll.dll	False	NtSetInformationProcess	0xffefa0009848
4132	svchost.exe	ntdll.dll	False	RtlSetProcessIsCritical	0xffefa0009850
4132	svchost.exe	ntdll.dll	False	RtlImageNtHeader	0xffefa0009858
4132	svchost.exe	ntdll.dll	False	NtQueryInformationProcess	0xffefa0009860
4132	svchost.exe	ntdll.dll	False	RtlValidSecurityDescriptor	0xffefa0009868
4132	svchost.exe	ntdll.dll	False	RtlRunOnceExecuteOnce	0xffefa0009870
4132	svchost.exe	ntdll.dll	False	EtwEventRegister	0xffefa0009878
4132	svchost.exe	ntdll.dll	False	NtQuerySystemInformation	0xffefa0009880
4132	svchost.exe	ntdll.dll	False	RtlNtStatusToDosError	0xffefa0009888
4132	svchost.exe	ntdll.dll	False	RtlInitializeCriticalSection	0xffefa0009890
4132	svchost.exe	ntdll.dll	False	RtlInitializeSid	0xffefa0009898
4132	svchost.exe	ntdll.dll	False	RtlSubAuthoritySid	0xffefa00098a0
4132	svchost.exe	ntdll.dll	False	RtlGetDeviceFamilyInfoEnum	0xffefa00098a8
4132	svchost.exe	ntdll.dll	False	RtlReleaseSRWLockExclusive	0xffefa00098b0
4132	svchost.exe	ntdll.dll	False	RtlSubAuthorityCountSid	0xffefa00098b8
4132	svchost.exe	ntdll.dll	False	RtlAcquireSRWLockExclusive	0xffefa00098c0
4132	svchost.exe	ntdll.dll	False	RtlLengthRequiredSid	0xffefa00098c8
4132	svchost.exe	ntdll.dll	False	RtlDeriveCapabilitySidsFromName	0xffefa00098d0
4132	svchost.exe	ntdll.dll	False	RtlCopySid	0xffefa00098d8
4132	svchost.exe	ntdll.dll	False	TpAllocTimer	0xffefa00098e0
4132	svchost.exe	api-ms-win-core-heap-l2-1-0.dll	False	LocalAlloc	0xffefa0009440
4132	svchost.exe	api-ms-win-core-heap-l2-1-0.dll	False	LocalFree	0xffefa0009448
4276	sihost.exe	msvcp_win.dll	False	?_Xlength_error@std@@YAXPEBD@Z	0xffec280b5180
4276	sihost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm	0xffec280b50b0
4276	sihost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_c_exit	0xffec280b50b8
4276	sihost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm_e	0xffec280b50c0
4276	sihost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_register_thread_local_exe_atexit_callback	0xffec280b50c8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__crt_atexit	0xffec280b4f80
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__errno	0xffec280b4f88
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__exit	0xffec280b4f90
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__get_wide_winmain_command_line	0xffec280b4f98
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_onexit_table	0xffec280b4fa0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_wide_environment	0xffec280b4fa8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__invalid_parameter_noinfo	0xffec280b4fb0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__invalid_parameter_noinfo_noreturn	0xffec280b4fb8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__purecall	0xffec280b4fc0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__register_onexit_function	0xffec280b4fc8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__seh_filter_exe	0xffec280b4fd0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_app_type	0xffec280b4fd8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_fmode	0xffec280b4fe0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_new_mode	0xffec280b4fe8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	memmove	0xffec280b4ff0
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_exit	0xffec280b4ff8
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_free	0xffec280b5000
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_malloc	0xffec280b5008
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_terminate	0xffec280b5010
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__C_specific_handler	0xffec280b5018
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception	0xffec280b5020
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception_context	0xffec280b5028
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__CxxFrameHandler3	0xffec280b5030
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vswprintf	0xffec280b5038
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_CxxThrowException	0xffec280b5040
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__cexit	0xffec280b5048
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__callnewh	0xffec280b5050
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configure_wide_argv	0xffec280b5058
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___std_exception_destroy	0xffec280b5060
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___std_exception_copy	0xffec280b5068
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___p__commode	0xffec280b5070
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configthreadlocale	0xffec280b5078
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	wcsrchr	0xffec280b5080
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__std_terminate	0xffec280b5088
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__CxxFrameHandler4	0xffec280b5090
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	memcmp	0xffec280b5098
4276	sihost.exe	api-ms-win-crt-private-l1-1-0.dll	False	memcpy	0xffec280b50a0
4276	sihost.exe	api-ms-win-crt-string-l1-1-0.dll	False	memset	0xffec280b50d8
4276	sihost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetModuleFileNameA	0xffec280b4d68
4276	sihost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetModuleHandleW	0xffec280b4d70
4276	sihost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetProcAddress	0xffec280b4d78
4276	sihost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetModuleHandleExW	0xffec280b4d80
4276	sihost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetModuleFileNameW	0xffec280b4d88
4276	sihost.exe	api-ms-win-core-synch-l1-2-0.dll	False	InitOnceBeginInitialize	0xffec280b4f08
4276	sihost.exe	api-ms-win-core-synch-l1-2-0.dll	False	Sleep	0xffec280b4f10
4276	sihost.exe	api-ms-win-core-synch-l1-2-0.dll	False	InitOnceComplete	0xffec280b4f18
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	DeleteCriticalSection	0xffec280b4e68
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	EnterCriticalSection	0xffec280b4e70
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	CreateSemaphoreExW	0xffec280b4e78
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	SetEvent	0xffec280b4e80
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	InitializeCriticalSectionEx	0xffec280b4e88
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	InitializeCriticalSectionAndSpinCount	0xffec280b4e90
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseSRWLockShared	0xffec280b4e98
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	AcquireSRWLockShared	0xffec280b4ea0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseSRWLockExclusive	0xffec280b4ea8
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	AcquireSRWLockExclusive	0xffec280b4eb0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	CreateEventW	0xffec280b4eb8
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ResetEvent	0xffec280b4ec0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	CreateMutexExW	0xffec280b4ec8
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	OpenSemaphoreW	0xffec280b4ed0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	WaitForSingleObjectEx	0xffec280b4ed8
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseSemaphore	0xffec280b4ee0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseMutex	0xffec280b4ee8
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	WaitForSingleObject	0xffec280b4ef0
4276	sihost.exe	api-ms-win-core-synch-l1-1-0.dll	False	LeaveCriticalSection	0xffec280b4ef8
4276	sihost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapSetInformation	0xffec280b4d18
4276	sihost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapAlloc	0xffec280b4d20
4276	sihost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapFree	0xffec280b4d28
4276	sihost.exe	api-ms-win-core-heap-l1-1-0.dll	False	GetProcessHeap	0xffec280b4d30
4276	sihost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	SetUnhandledExceptionFilter	0xffec280b4ce0
4276	sihost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	GetLastError	0xffec280b4ce8
4276	sihost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	UnhandledExceptionFilter	0xffec280b4cf0
4276	sihost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	SetLastError	0xffec280b4cf8
4276	sihost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventWriteTransfer	0xffec280b50e8
4276	sihost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventRegister	0xffec280b50f0
4276	sihost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventActivityIdControl	0xffec280b50f8
4276	sihost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventSetInformation	0xffec280b5100
4276	sihost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventUnregister	0xffec280b5108
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	SetThreadPriority	0xffec280b4da8
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	CreateThread	0xffec280b4db0
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentThreadId	0xffec280b4db8
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetStartupInfoW	0xffec280b4dc0
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentProcessId	0xffec280b4dc8
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	SetProcessShutdownParameters	0xffec280b4dd0
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentProcess	0xffec280b4dd8
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	TerminateProcess	0xffec280b4de0
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentThread	0xffec280b4de8
4276	sihost.exe	api-ms-win-core-localization-l1-2-0.dll	False	FormatMessageW	0xffec280b4d98
4276	sihost.exe	api-ms-win-core-debug-l1-1-0.dll	False	IsDebuggerPresent	0xffec280b4ca0
4276	sihost.exe	api-ms-win-core-debug-l1-1-0.dll	False	DebugBreak	0xffec280b4ca8
4276	sihost.exe	api-ms-win-core-debug-l1-1-0.dll	False	OutputDebugStringW	0xffec280b4cb0
4276	sihost.exe	api-ms-win-core-handle-l1-1-0.dll	False	CloseHandle	0xffec280b4d08
4276	sihost.exe	api-ms-win-core-string-l1-1-0.dll	False	WideCharToMultiByte	0xffec280b4e58
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoUninitialize	0xffec280b4c30
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoInitializeSecurity	0xffec280b4c38
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoInitializeEx	0xffec280b4c40
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoGetApartmentType	0xffec280b4c48
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoTaskMemAlloc	0xffec280b4c50
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoCreateInstance	0xffec280b4c58
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoTaskMemFree	0xffec280b4c60
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoGetMalloc	0xffec280b4c68
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoTaskMemRealloc	0xffec280b4c70
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoRegisterClassObject	0xffec280b4c78
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoCreateFreeThreadedMarshaler	0xffec280b4c80
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	StringFromGUID2	0xffec280b4c88
4276	sihost.exe	api-ms-win-core-com-l1-1-0.dll	False	CoRevokeClassObject	0xffec280b4c90
4276	sihost.exe	api-ms-win-core-heap-l2-1-0.dll	False	LocalAlloc	0xffec280b4d40
4276	sihost.exe	api-ms-win-core-heap-l2-1-0.dll	False	LocalFree	0xffec280b4d48
4276	sihost.exe	api-ms-win-security-sddl-l1-1-0.dll	False	ConvertStringSecurityDescriptorToSecurityDescriptorW	0xffec280b5160
4276	sihost.exe	api-ms-win-core-synch-l1-2-1.dll	False	WaitForMultipleObjects	0xffec280b4f28
4276	sihost.exe	CoreMessaging.dll	False	CoreUICreate	0xffec280b4c10
4276	sihost.exe	api-ms-win-core-winrt-error-l1-1-0.dll	False	RoOriginateError	0xffec280b4f70
4276	sihost.exe	api-ms-win-core-threadpool-l1-2-0.dll	False	WaitForThreadpoolTimerCallbacks	0xffec280b4f48
4276	sihost.exe	api-ms-win-core-threadpool-l1-2-0.dll	False	CloseThreadpoolTimer	0xffec280b4f50
4276	sihost.exe	api-ms-win-core-threadpool-l1-2-0.dll	False	SetThreadpoolTimer	0xffec280b4f58
4276	sihost.exe	api-ms-win-core-threadpool-l1-2-0.dll	False	CreateThreadpoolTimer	0xffec280b4f60
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	GetSecurityDescriptorDacl	0xffec280b5118
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	GetLengthSid	0xffec280b5120
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	CopySid	0xffec280b5128
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	MakeAbsoluteSD	0xffec280b5130
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	SetSecurityDescriptorDacl	0xffec280b5138
4276	sihost.exe	api-ms-win-security-base-l1-1-0.dll	False	GetTokenInformation	0xffec280b5140
4276	sihost.exe	api-ms-win-security-trustee-l1-1-0.dll	False	BuildTrusteeWithSidW	0xffec280b5170
4276	sihost.exe	api-ms-win-security-provider-l1-1-0.dll	False	SetEntriesInAclW	0xffec280b5150
4276	sihost.exe	ntdll.dll	False	NtSetInformationProcess	0xffec280b5190
4276	sihost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegGetValueW	0xffec280b4e28
4276	sihost.exe	api-ms-win-core-psapi-l1-1-0.dll	False	K32GetModuleFileNameExW	0xffec280b4e18
4276	sihost.exe	api-ms-win-core-profile-l1-1-0.dll	False	QueryPerformanceCounter	0xffec280b4e08
4276	sihost.exe	api-ms-win-core-sysinfo-l1-1-0.dll	False	GetSystemTimeAsFileTime	0xffec280b4f38
4276	sihost.exe	api-ms-win-core-interlocked-l1-1-0.dll	False	InitializeSListHead	0xffec280b4d58
4276	sihost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlVirtualUnwind	0xffec280b4e38
4276	sihost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlLookupFunctionEntry	0xffec280b4e40
4276	sihost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlCaptureContext	0xffec280b4e48
4276	sihost.exe	api-ms-win-core-processthreads-l1-1-1.dll	False	IsProcessorFeaturePresent	0xffec280b4df8
4276	sihost.exe	api-ms-win-core-apiquery-l1-1-0.dll	False	ApiSetQueryApiSetPresence	0xffec280b4c20
4276	sihost.exe	api-ms-win-core-delayload-l1-1-1.dll	False	ResolveDelayLoadedAPI	0xffec280b4cd0
4276	sihost.exe	api-ms-win-core-delayload-l1-1-0.dll	False	DelayLoadFailureHook	0xffec280b4cc0
4312	svchost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_c_exit	0xffefa0009730
4312	svchost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_register_thread_local_exe_atexit_callback	0xffefa0009738
4312	svchost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm_e	0xffefa0009740
4312	svchost.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm	0xffefa0009748
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configthreadlocale	0xffefa0009658
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configure_wide_argv	0xffefa0009660
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__crt_atexit	0xffefa0009668
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__exit	0xffefa0009670
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__get_initial_wide_environment	0xffefa0009678
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_onexit_table	0xffefa0009680
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_wide_environment	0xffefa0009688
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__register_onexit_function	0xffefa0009690
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__seh_filter_exe	0xffefa0009698
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_app_type	0xffefa00096a0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_fmode	0xffefa00096a8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_new_mode	0xffefa00096b0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__cexit	0xffefa00096b8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	memcpy	0xffefa00096c0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wcsicmp	0xffefa00096c8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_bsearch_s	0xffefa00096d0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_exit	0xffefa00096d8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_qsort_s	0xffefa00096e0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_terminate	0xffefa00096e8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__C_specific_handler	0xffefa00096f0
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception	0xffefa00096f8
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception_context	0xffefa0009700
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vswprintf	0xffefa0009708
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___p__commode	0xffefa0009710
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___p___wargv	0xffefa0009718
4312	svchost.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___p___argc	0xffefa0009720
4312	svchost.exe	api-ms-win-crt-string-l1-1-0.dll	False	memset	0xffefa0009758
4312	svchost.exe	api-ms-win-core-profile-l1-1-0.dll	False	QueryPerformanceCounter	0xffefa0009520
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	SetProcessAffinityUpdateMode	0xffefa00094b8
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentProcessId	0xffefa00094c0
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentThreadId	0xffefa00094c8
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	OpenProcessToken	0xffefa00094d0
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	ExitProcess	0xffefa00094d8
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	TerminateProcess	0xffefa00094e0
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-0.dll	False	GetCurrentProcess	0xffefa00094e8
4312	svchost.exe	api-ms-win-core-sysinfo-l1-1-0.dll	False	GetSystemTimeAsFileTime	0xffefa0009630
4312	svchost.exe	api-ms-win-core-sysinfo-l1-1-0.dll	False	GetTickCount64	0xffefa0009638
4312	svchost.exe	api-ms-win-core-interlocked-l1-1-0.dll	False	InitializeSListHead	0xffefa0009458
4312	svchost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlCaptureContext	0xffefa0009568
4312	svchost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlVirtualUnwind	0xffefa0009570
4312	svchost.exe	api-ms-win-core-rtlsupport-l1-1-0.dll	False	RtlLookupFunctionEntry	0xffefa0009578
4312	svchost.exe	api-ms-win-core-debug-l1-1-0.dll	False	DebugBreak	0xffefa00093a8
4312	svchost.exe	api-ms-win-core-debug-l1-1-0.dll	False	IsDebuggerPresent	0xffefa00093b0
4312	svchost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	SetErrorMode	0xffefa00093e0
4312	svchost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	SetUnhandledExceptionFilter	0xffefa00093e8
4312	svchost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	UnhandledExceptionFilter	0xffefa00093f0
4312	svchost.exe	api-ms-win-core-errorhandling-l1-1-0.dll	False	GetLastError	0xffefa00093f8
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-1.dll	False	IsProcessorFeaturePresent	0xffefa00094f8
4312	svchost.exe	api-ms-win-core-processthreads-l1-1-1.dll	False	SetProcessMitigationPolicy	0xffefa0009500
4312	svchost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetProcAddress	0xffefa0009468
4312	svchost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	FreeLibrary	0xffefa0009470
4312	svchost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	GetModuleHandleW	0xffefa0009478
4312	svchost.exe	api-ms-win-core-libraryloader-l1-2-0.dll	False	LoadLibraryExW	0xffefa0009480
4312	svchost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventRegister	0xffefa0009768
4312	svchost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventWriteTransfer	0xffefa0009770
4312	svchost.exe	api-ms-win-eventing-provider-l1-1-0.dll	False	EventSetInformation	0xffefa0009778
4312	svchost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapFree	0xffefa0009418
4312	svchost.exe	api-ms-win-core-heap-l1-1-0.dll	False	GetProcessHeap	0xffefa0009420
4312	svchost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapAlloc	0xffefa0009428
4312	svchost.exe	api-ms-win-core-heap-l1-1-0.dll	False	HeapSetInformation	0xffefa0009430
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseSRWLockExclusive	0xffefa00095d0
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	AcquireSRWLockShared	0xffefa00095d8
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	InitializeSRWLock	0xffefa00095e0
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	ReleaseSRWLockShared	0xffefa00095e8
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	AcquireSRWLockExclusive	0xffefa00095f0
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	EnterCriticalSection	0xffefa00095f8
4312	svchost.exe	api-ms-win-core-synch-l1-1-0.dll	False	LeaveCriticalSection	0xffefa0009600
4312	svchost.exe	api-ms-win-core-string-l1-1-0.dll	False	CompareStringOrdinal	0xffefa00095b0
4312	svchost.exe	api-ms-win-core-string-l1-1-0.dll	False	WideCharToMultiByte	0xffefa00095b8
4312	svchost.exe	api-ms-win-core-string-l1-1-0.dll	False	MultiByteToWideChar	0xffefa00095c0
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegEnumKeyExW	0xffefa0009530
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegQueryValueExW	0xffefa0009538
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegCloseKey	0xffefa0009540
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegDisablePredefinedCacheEx	0xffefa0009548
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegOpenKeyExW	0xffefa0009550
4312	svchost.exe	api-ms-win-core-registry-l1-1-0.dll	False	RegGetValueW	0xffefa0009558
4312	svchost.exe	api-ms-win-core-processenvironment-l1-1-0.dll	False	GetCommandLineW	0xffefa00094a0
