Volatility 3 Framework 2.28.1

Session ID	Session Type	Process ID	Process	User Name	Create Time
1	-	5156	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:15:58.000000 UTC
1	-	6224	msedgewebview2	-	2026-05-13 19:15:59.000000 UTC
1	-	6296	msedgewebview2	-	2026-05-13 19:15:59.000000 UTC
1	Console	7916	SecurityHealth	CLEANWINDOWS11/kali	2026-05-13 19:16:25.000000 UTC
1	Console	7996	OneDrive.exe	CLEANWINDOWS11/kali	2026-05-13 19:16:26.000000 UTC
1	-	6420	taskhostw.exe	CLEANWINDOWS11/kali	2026-05-13 19:16:45.000000 UTC
1	-	5368	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:17:24.000000 UTC
1	-	3396	backgroundTask	CLEANWINDOWS11/kali	2026-05-13 19:17:51.000000 UTC
1	-	6104	RuntimeBroker.	CLEANWINDOWS11/kali	2026-05-13 19:17:53.000000 UTC
1	-	3304	WidgetService.	CLEANWINDOWS11/kali	2026-05-13 19:20:51.000000 UTC
1	-	4420	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:20:52.000000 UTC
1	-	1292	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:20:53.000000 UTC
1	-	6080	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:20:53.000000 UTC
1	-	1920	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:20:53.000000 UTC
1	-	2724	msedgewebview2	-	2026-05-13 19:20:53.000000 UTC
1	-	7932	msedgewebview2	-	2026-05-13 19:20:53.000000 UTC
1	-	2040	ShellExperienc	CLEANWINDOWS11/kali	2026-05-13 19:21:42.000000 UTC
1	-	7044	RuntimeBroker.	CLEANWINDOWS11/kali	2026-05-13 19:21:43.000000 UTC
1	-	4532	smartscreen.ex	CLEANWINDOWS11/kali	2026-05-13 19:25:04.000000 UTC
1	Console	7476	7zFM.exe	CLEANWINDOWS11/kali	2026-05-13 19:25:04.000000 UTC
1	Console	5356	FileCoAuth.exe	CLEANWINDOWS11/kali	2026-05-13 19:25:35.000000 UTC
1	-	2388	cmd.exe	-	2026-05-13 19:26:14.000000 UTC
1	-	4812	conhost.exe	-	2026-05-13 19:26:14.000000 UTC
1	Console	376	Client.exe	CLEANWINDOWS11/kali	2026-05-13 19:26:53.000000 UTC
1	Console	2380	cmd.exe	CLEANWINDOWS11/kali	2026-05-13 19:26:56.000000 UTC
1	Console	7924	conhost.exe	CLEANWINDOWS11/kali	2026-05-13 19:26:56.000000 UTC
1	Console	7284	PING.EXE	CLEANWINDOWS11/kali	2026-05-13 19:26:57.000000 UTC
N/A	-	2104	MemCompression	-	2026-05-13 19:14:48.000000 UTC
