Volatility 3 Framework 2.28.1

PID	Process	Block	Variable	Value
2964	mfehcs.exe	0x2a91d50	SystemRoot	C:\WINDOWS
2964	mfehcs.exe	0x2a91d50	TEMP	C:\WINDOWS\TEMP
2964	mfehcs.exe	0x2a91d50	TMP	C:\WINDOWS\TEMP
2964	mfehcs.exe	0x2a91d50	USERDOMAIN	shieldbase
2964	mfehcs.exe	0x2a91d50	USERNAME	BASE-WKSTN-01$
2964	mfehcs.exe	0x2a91d50	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
2964	mfehcs.exe	0x2a91d50	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
2964	mfehcs.exe	0x2a91d50	windir	C:\WINDOWS
4152	mcshield.exe	0x27c1ca0	AllUsersAppData	C:\Users\*\AppData\Roaming
4152	mcshield.exe	0x27c1ca0	AllUsersLocalAppData	C:\Users\*\AppData\Local
4152	mcshield.exe	0x27c1ca0	ALLUSERSPROFILE	C:\ProgramData
4152	mcshield.exe	0x27c1ca0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
4152	mcshield.exe	0x27c1ca0	CommonProgramFiles	C:\Program Files\Common Files
4152	mcshield.exe	0x27c1ca0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4152	mcshield.exe	0x27c1ca0	CommonProgramW6432	C:\Program Files\Common Files
4152	mcshield.exe	0x27c1ca0	COMPUTERNAME	BASE-WKSTN-01
4152	mcshield.exe	0x27c1ca0	ComSpec	C:\WINDOWS\system32\cmd.exe
4152	mcshield.exe	0x27c1ca0	DefaultBrowser	IEXPLORE.EXE
4152	mcshield.exe	0x27c1ca0	DefaultEmailClient	OUTLOOK.EXE
4152	mcshield.exe	0x27c1ca0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4152	mcshield.exe	0x27c1ca0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
4152	mcshield.exe	0x27c1ca0	NUMBER_OF_PROCESSORS	2
4152	mcshield.exe	0x27c1ca0	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
4152	mcshield.exe	0x27c1ca0	OS	Windows_NT
4152	mcshield.exe	0x27c1ca0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
4152	mcshield.exe	0x27c1ca0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4152	mcshield.exe	0x27c1ca0	PROCESSOR_ARCHITECTURE	AMD64
4152	mcshield.exe	0x27c1ca0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4152	mcshield.exe	0x27c1ca0	PROCESSOR_LEVEL	6
4152	mcshield.exe	0x27c1ca0	PROCESSOR_REVISION	5504
4152	mcshield.exe	0x27c1ca0	ProgramData	C:\ProgramData
4152	mcshield.exe	0x27c1ca0	ProgramFiles	C:\Program Files
4152	mcshield.exe	0x27c1ca0	ProgramFiles(x86)	C:\Program Files (x86)
4152	mcshield.exe	0x27c1ca0	ProgramW6432	C:\Program Files
4152	mcshield.exe	0x27c1ca0	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4152	mcshield.exe	0x27c1ca0	PUBLIC	C:\Users\Public
4152	mcshield.exe	0x27c1ca0	SystemDrive	C:
4152	mcshield.exe	0x27c1ca0	SystemRoot	C:\WINDOWS
4152	mcshield.exe	0x27c1ca0	TEMP	C:\WINDOWS\TEMP
4152	mcshield.exe	0x27c1ca0	TMP	C:\WINDOWS\TEMP
4152	mcshield.exe	0x27c1ca0	USERDOMAIN	shieldbase
4152	mcshield.exe	0x27c1ca0	USERNAME	BASE-WKSTN-01$
4152	mcshield.exe	0x27c1ca0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
4152	mcshield.exe	0x27c1ca0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4152	mcshield.exe	0x27c1ca0	windir	C:\WINDOWS
4160	macompatsvc.ex	0x5e1ca0	ALLUSERSPROFILE	C:\ProgramData
4160	macompatsvc.ex	0x5e1ca0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
4160	macompatsvc.ex	0x5e1ca0	CommonProgramFiles	C:\Program Files\Common Files
4160	macompatsvc.ex	0x5e1ca0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4160	macompatsvc.ex	0x5e1ca0	CommonProgramW6432	C:\Program Files\Common Files
4160	macompatsvc.ex	0x5e1ca0	COMPUTERNAME	BASE-WKSTN-01
4160	macompatsvc.ex	0x5e1ca0	ComSpec	C:\WINDOWS\system32\cmd.exe
4160	macompatsvc.ex	0x5e1ca0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4160	macompatsvc.ex	0x5e1ca0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
4160	macompatsvc.ex	0x5e1ca0	NUMBER_OF_PROCESSORS	2
4160	macompatsvc.ex	0x5e1ca0	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
4160	macompatsvc.ex	0x5e1ca0	OS	Windows_NT
4160	macompatsvc.ex	0x5e1ca0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
4160	macompatsvc.ex	0x5e1ca0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4160	macompatsvc.ex	0x5e1ca0	PROCESSOR_ARCHITECTURE	AMD64
4160	macompatsvc.ex	0x5e1ca0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4160	macompatsvc.ex	0x5e1ca0	PROCESSOR_LEVEL	6
4160	macompatsvc.ex	0x5e1ca0	PROCESSOR_REVISION	5504
4160	macompatsvc.ex	0x5e1ca0	ProgramData	C:\ProgramData
4160	macompatsvc.ex	0x5e1ca0	ProgramFiles	C:\Program Files
4160	macompatsvc.ex	0x5e1ca0	ProgramFiles(x86)	C:\Program Files (x86)
4160	macompatsvc.ex	0x5e1ca0	ProgramW6432	C:\Program Files
4160	macompatsvc.ex	0x5e1ca0	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4160	macompatsvc.ex	0x5e1ca0	PUBLIC	C:\Users\Public
4160	macompatsvc.ex	0x5e1ca0	SystemDrive	C:
4160	macompatsvc.ex	0x5e1ca0	SystemRoot	C:\WINDOWS
4160	macompatsvc.ex	0x5e1ca0	TEMP	C:\WINDOWS\TEMP
4160	macompatsvc.ex	0x5e1ca0	TMP	C:\WINDOWS\TEMP
4160	macompatsvc.ex	0x5e1ca0	USERDOMAIN	shieldbase
4160	macompatsvc.ex	0x5e1ca0	USERNAME	BASE-WKSTN-01$
4160	macompatsvc.ex	0x5e1ca0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
4160	macompatsvc.ex	0x5e1ca0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4160	macompatsvc.ex	0x5e1ca0	windir	C:\WINDOWS
4384	mfemactl.exe	0x9e1ca0	ALLUSERSPROFILE	C:\ProgramData
4384	mfemactl.exe	0x9e1ca0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
4384	mfemactl.exe	0x9e1ca0	CommonProgramFiles	C:\Program Files\Common Files
4384	mfemactl.exe	0x9e1ca0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4384	mfemactl.exe	0x9e1ca0	CommonProgramW6432	C:\Program Files\Common Files
4384	mfemactl.exe	0x9e1ca0	COMPUTERNAME	BASE-WKSTN-01
4384	mfemactl.exe	0x9e1ca0	ComSpec	C:\WINDOWS\system32\cmd.exe
4384	mfemactl.exe	0x9e1ca0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4384	mfemactl.exe	0x9e1ca0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
4384	mfemactl.exe	0x9e1ca0	NUMBER_OF_PROCESSORS	2
4384	mfemactl.exe	0x9e1ca0	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
4384	mfemactl.exe	0x9e1ca0	OS	Windows_NT
4384	mfemactl.exe	0x9e1ca0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
4384	mfemactl.exe	0x9e1ca0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4384	mfemactl.exe	0x9e1ca0	PROCESSOR_ARCHITECTURE	AMD64
4384	mfemactl.exe	0x9e1ca0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4384	mfemactl.exe	0x9e1ca0	PROCESSOR_LEVEL	6
4384	mfemactl.exe	0x9e1ca0	PROCESSOR_REVISION	5504
4384	mfemactl.exe	0x9e1ca0	ProgramData	C:\ProgramData
4384	mfemactl.exe	0x9e1ca0	ProgramFiles	C:\Program Files
4384	mfemactl.exe	0x9e1ca0	ProgramFiles(x86)	C:\Program Files (x86)
4384	mfemactl.exe	0x9e1ca0	ProgramW6432	C:\Program Files
4384	mfemactl.exe	0x9e1ca0	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4384	mfemactl.exe	0x9e1ca0	PUBLIC	C:\Users\Public
4384	mfemactl.exe	0x9e1ca0	SystemDrive	C:
4384	mfemactl.exe	0x9e1ca0	SystemRoot	C:\WINDOWS
4384	mfemactl.exe	0x9e1ca0	TEMP	C:\WINDOWS\TEMP
4384	mfemactl.exe	0x9e1ca0	TMP	C:\WINDOWS\TEMP
4384	mfemactl.exe	0x9e1ca0	USERDOMAIN	shieldbase
4384	mfemactl.exe	0x9e1ca0	USERNAME	BASE-WKSTN-01$
4384	mfemactl.exe	0x9e1ca0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
4384	mfemactl.exe	0x9e1ca0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4384	mfemactl.exe	0x9e1ca0	windir	C:\WINDOWS
4648	dllhost.exe	0x16332ec1c90	ALLUSERSPROFILE	C:\ProgramData
4648	dllhost.exe	0x16332ec1c90	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
4648	dllhost.exe	0x16332ec1c90	CommonProgramFiles	C:\Program Files\Common Files
4648	dllhost.exe	0x16332ec1c90	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4648	dllhost.exe	0x16332ec1c90	CommonProgramW6432	C:\Program Files\Common Files
4648	dllhost.exe	0x16332ec1c90	COMPUTERNAME	BASE-WKSTN-01
4648	dllhost.exe	0x16332ec1c90	ComSpec	C:\WINDOWS\system32\cmd.exe
4648	dllhost.exe	0x16332ec1c90	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4648	dllhost.exe	0x16332ec1c90	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
4648	dllhost.exe	0x16332ec1c90	FPS_BROWSER_USER_PROFILE_STRING	Default
4648	dllhost.exe	0x16332ec1c90	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
4648	dllhost.exe	0x16332ec1c90	NUMBER_OF_PROCESSORS	2
4648	dllhost.exe	0x16332ec1c90	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
4648	dllhost.exe	0x16332ec1c90	OS	Windows_NT
4648	dllhost.exe	0x16332ec1c90	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
4648	dllhost.exe	0x16332ec1c90	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4648	dllhost.exe	0x16332ec1c90	PROCESSOR_ARCHITECTURE	AMD64
4648	dllhost.exe	0x16332ec1c90	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4648	dllhost.exe	0x16332ec1c90	PROCESSOR_LEVEL	6
4648	dllhost.exe	0x16332ec1c90	PROCESSOR_REVISION	5504
4648	dllhost.exe	0x16332ec1c90	ProgramData	C:\ProgramData
4648	dllhost.exe	0x16332ec1c90	ProgramFiles	C:\Program Files
4648	dllhost.exe	0x16332ec1c90	ProgramFiles(x86)	C:\Program Files (x86)
4648	dllhost.exe	0x16332ec1c90	ProgramW6432	C:\Program Files
4648	dllhost.exe	0x16332ec1c90	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4648	dllhost.exe	0x16332ec1c90	PUBLIC	C:\Users\Public
4648	dllhost.exe	0x16332ec1c90	SystemDrive	C:
4648	dllhost.exe	0x16332ec1c90	SystemRoot	C:\WINDOWS
4648	dllhost.exe	0x16332ec1c90	TEMP	C:\WINDOWS\TEMP
4648	dllhost.exe	0x16332ec1c90	TMP	C:\WINDOWS\TEMP
4648	dllhost.exe	0x16332ec1c90	USERDOMAIN	shieldbase
4648	dllhost.exe	0x16332ec1c90	USERNAME	BASE-WKSTN-01$
4648	dllhost.exe	0x16332ec1c90	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
4648	dllhost.exe	0x16332ec1c90	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4648	dllhost.exe	0x16332ec1c90	windir	C:\WINDOWS
4888	msdtc.exe	0x22b50561ca0	ALLUSERSPROFILE	C:\ProgramData
4888	msdtc.exe	0x22b50561ca0	APPDATA	C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Roaming
4888	msdtc.exe	0x22b50561ca0	CommonProgramFiles	C:\Program Files\Common Files
4888	msdtc.exe	0x22b50561ca0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4888	msdtc.exe	0x22b50561ca0	CommonProgramW6432	C:\Program Files\Common Files
4888	msdtc.exe	0x22b50561ca0	COMPUTERNAME	BASE-WKSTN-01
4888	msdtc.exe	0x22b50561ca0	ComSpec	C:\WINDOWS\system32\cmd.exe
4888	msdtc.exe	0x22b50561ca0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4888	msdtc.exe	0x22b50561ca0	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local
4888	msdtc.exe	0x22b50561ca0	NUMBER_OF_PROCESSORS	2
4888	msdtc.exe	0x22b50561ca0	OS	Windows_NT
4888	msdtc.exe	0x22b50561ca0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\WindowsApps
4888	msdtc.exe	0x22b50561ca0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4888	msdtc.exe	0x22b50561ca0	PROCESSOR_ARCHITECTURE	AMD64
4888	msdtc.exe	0x22b50561ca0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4888	msdtc.exe	0x22b50561ca0	PROCESSOR_LEVEL	6
4888	msdtc.exe	0x22b50561ca0	PROCESSOR_REVISION	5504
4888	msdtc.exe	0x22b50561ca0	ProgramData	C:\ProgramData
4888	msdtc.exe	0x22b50561ca0	ProgramFiles	C:\Program Files
4888	msdtc.exe	0x22b50561ca0	ProgramFiles(x86)	C:\Program Files (x86)
4888	msdtc.exe	0x22b50561ca0	ProgramW6432	C:\Program Files
4888	msdtc.exe	0x22b50561ca0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4888	msdtc.exe	0x22b50561ca0	PUBLIC	C:\Users\Public
4888	msdtc.exe	0x22b50561ca0	SystemDrive	C:
4888	msdtc.exe	0x22b50561ca0	SystemRoot	C:\WINDOWS
4888	msdtc.exe	0x22b50561ca0	TEMP	C:\WINDOWS\SERVIC~2\NETWOR~1\AppData\Local\Temp
4888	msdtc.exe	0x22b50561ca0	TMP	C:\WINDOWS\SERVIC~2\NETWOR~1\AppData\Local\Temp
4888	msdtc.exe	0x22b50561ca0	USERDOMAIN	shieldbase
4888	msdtc.exe	0x22b50561ca0	USERNAME	BASE-WKSTN-01$
4888	msdtc.exe	0x22b50561ca0	USERPROFILE	C:\WINDOWS\ServiceProfiles\NetworkService
4888	msdtc.exe	0x22b50561ca0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4888	msdtc.exe	0x22b50561ca0	windir	C:\WINDOWS
4912	svchost.exe	0x289960034b0	ALLUSERSPROFILE	C:\ProgramData
4912	svchost.exe	0x289960034b0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
4912	svchost.exe	0x289960034b0	CommonProgramFiles	C:\Program Files\Common Files
4912	svchost.exe	0x289960034b0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4912	svchost.exe	0x289960034b0	CommonProgramW6432	C:\Program Files\Common Files
4912	svchost.exe	0x289960034b0	COMPUTERNAME	BASE-WKSTN-01
4912	svchost.exe	0x289960034b0	ComSpec	C:\WINDOWS\system32\cmd.exe
4912	svchost.exe	0x289960034b0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4912	svchost.exe	0x289960034b0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
4912	svchost.exe	0x289960034b0	NUMBER_OF_PROCESSORS	2
4912	svchost.exe	0x289960034b0	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
4912	svchost.exe	0x289960034b0	OS	Windows_NT
4912	svchost.exe	0x289960034b0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
4912	svchost.exe	0x289960034b0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4912	svchost.exe	0x289960034b0	PROCESSOR_ARCHITECTURE	AMD64
4912	svchost.exe	0x289960034b0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
4912	svchost.exe	0x289960034b0	PROCESSOR_LEVEL	6
4912	svchost.exe	0x289960034b0	PROCESSOR_REVISION	5504
4912	svchost.exe	0x289960034b0	ProgramData	C:\ProgramData
4912	svchost.exe	0x289960034b0	ProgramFiles	C:\Program Files
4912	svchost.exe	0x289960034b0	ProgramFiles(x86)	C:\Program Files (x86)
4912	svchost.exe	0x289960034b0	ProgramW6432	C:\Program Files
4912	svchost.exe	0x289960034b0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
4912	svchost.exe	0x289960034b0	PUBLIC	C:\Users\Public
4912	svchost.exe	0x289960034b0	SystemDrive	C:
4912	svchost.exe	0x289960034b0	SystemRoot	C:\WINDOWS
4912	svchost.exe	0x289960034b0	TEMP	C:\WINDOWS\TEMP
4912	svchost.exe	0x289960034b0	TMP	C:\WINDOWS\TEMP
4912	svchost.exe	0x289960034b0	USERDOMAIN	shieldbase
4912	svchost.exe	0x289960034b0	USERNAME	BASE-WKSTN-01$
4912	svchost.exe	0x289960034b0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
4912	svchost.exe	0x289960034b0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
4912	svchost.exe	0x289960034b0	windir	C:\WINDOWS
5268	svchost.exe	0x282c4d034b0	ALLUSERSPROFILE	C:\ProgramData
5268	svchost.exe	0x282c4d034b0	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
5268	svchost.exe	0x282c4d034b0	CommonProgramFiles	C:\Program Files\Common Files
5268	svchost.exe	0x282c4d034b0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5268	svchost.exe	0x282c4d034b0	CommonProgramW6432	C:\Program Files\Common Files
5268	svchost.exe	0x282c4d034b0	COMPUTERNAME	BASE-WKSTN-01
5268	svchost.exe	0x282c4d034b0	ComSpec	C:\WINDOWS\system32\cmd.exe
5268	svchost.exe	0x282c4d034b0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
5268	svchost.exe	0x282c4d034b0	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
5268	svchost.exe	0x282c4d034b0	NUMBER_OF_PROCESSORS	2
5268	svchost.exe	0x282c4d034b0	OS	Windows_NT
5268	svchost.exe	0x282c4d034b0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
5268	svchost.exe	0x282c4d034b0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5268	svchost.exe	0x282c4d034b0	PROCESSOR_ARCHITECTURE	AMD64
5268	svchost.exe	0x282c4d034b0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
5268	svchost.exe	0x282c4d034b0	PROCESSOR_LEVEL	6
5268	svchost.exe	0x282c4d034b0	PROCESSOR_REVISION	5504
5268	svchost.exe	0x282c4d034b0	ProgramData	C:\ProgramData
5268	svchost.exe	0x282c4d034b0	ProgramFiles	C:\Program Files
5268	svchost.exe	0x282c4d034b0	ProgramFiles(x86)	C:\Program Files (x86)
5268	svchost.exe	0x282c4d034b0	ProgramW6432	C:\Program Files
5268	svchost.exe	0x282c4d034b0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
5268	svchost.exe	0x282c4d034b0	PUBLIC	C:\Users\Public
5268	svchost.exe	0x282c4d034b0	SystemDrive	C:
5268	svchost.exe	0x282c4d034b0	SystemRoot	C:\WINDOWS
5268	svchost.exe	0x282c4d034b0	TEMP	C:\WINDOWS\SERVIC~2\LOCALS~1\AppData\Local\Temp
5268	svchost.exe	0x282c4d034b0	TMP	C:\WINDOWS\SERVIC~2\LOCALS~1\AppData\Local\Temp
5268	svchost.exe	0x282c4d034b0	USERDOMAIN	NT AUTHORITY
5268	svchost.exe	0x282c4d034b0	USERNAME	LOCAL SERVICE
5268	svchost.exe	0x282c4d034b0	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
5268	svchost.exe	0x282c4d034b0	VSEDEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
5268	svchost.exe	0x282c4d034b0	windir	C:\WINDOWS
22160	OfficeClickToR	0x1dc2d371ca0	ALLUSERSPROFILE	C:\ProgramData
22160	OfficeClickToR	0x1dc2d371ca0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
22160	OfficeClickToR	0x1dc2d371ca0	CommonProgramFiles	C:\Program Files\Common Files
22160	OfficeClickToR	0x1dc2d371ca0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
22160	OfficeClickToR	0x1dc2d371ca0	CommonProgramW6432	C:\Program Files\Common Files
22160	OfficeClickToR	0x1dc2d371ca0	COMPUTERNAME	BASE-WKSTN-01
22160	OfficeClickToR	0x1dc2d371ca0	ComSpec	C:\WINDOWS\system32\cmd.exe
22160	OfficeClickToR	0x1dc2d371ca0	DEFLOGDIR	C:\ProgramData\McAfee\DesktopProtection
22160	OfficeClickToR	0x1dc2d371ca0	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
22160	OfficeClickToR	0x1dc2d371ca0	FPS_BROWSER_USER_PROFILE_STRING	Default
22160	OfficeClickToR	0x1dc2d371ca0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
22160	OfficeClickToR	0x1dc2d371ca0	NUMBER_OF_PROCESSORS	2
22160	OfficeClickToR	0x1dc2d371ca0	OneDrive	C:\WINDOWS\system32\config\systemprofile\OneDrive
22160	OfficeClickToR	0x1dc2d371ca0	OS	Windows_NT
22160	OfficeClickToR	0x1dc2d371ca0	Path	C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
22160	OfficeClickToR	0x1dc2d371ca0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
22160	OfficeClickToR	0x1dc2d371ca0	PROCESSOR_ARCHITECTURE	AMD64
22160	OfficeClickToR	0x1dc2d371ca0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 85 Stepping 4, GenuineIntel
22160	OfficeClickToR	0x1dc2d371ca0	PROCESSOR_LEVEL	6
22160	OfficeClickToR	0x1dc2d371ca0	PROCESSOR_REVISION	5504
22160	OfficeClickToR	0x1dc2d371ca0	ProgramData	C:\ProgramData
22160	OfficeClickToR	0x1dc2d371ca0	ProgramFiles	C:\Program Files
22160	OfficeClickToR	0x1dc2d371ca0	ProgramFiles(x86)	C:\Program Files (x86)
22160	OfficeClickToR	0x1dc2d371ca0	ProgramW6432	C:\Program Files
22160	OfficeClickToR	0x1dc2d371ca0	PSModulePath	C:\Program Files\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
22160	OfficeClickToR	0x1dc2d371ca0	PUBLIC	C:\Users\Public
22160	OfficeClickToR	0x1dc2d371ca0	SystemDrive	C:
22160	OfficeClickToR	0x1dc2d371ca0	SystemRoot	C:\WINDOWS
22160	OfficeClickToR	0x1dc2d371ca0	TEMP	C:\WINDOWS\TEMP
22160	OfficeClickToR	0x1dc2d371ca0	TMP	C:\WINDOWS\TEMP
22160	OfficeClickToR	0x1dc2d371ca0	USERDOMAIN	shieldbase
22160	OfficeClickToR	0x1dc2d371ca0	USERNAME	BASE-WKSTN-01$
22160	OfficeClickToR	0x1dc2d371ca0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
