Volatility 3 Framework 2.28.1

PID	Process	SID	Name
214892	svchost.exe	S-1-5-5-1-758156854	Logon Session
214892	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
213816	svchost.exe	S-1-5-20	NT Authority
213816	svchost.exe	S-1-16-16384	System Mandatory Level
213816	svchost.exe	S-1-1-0	Everyone
213816	svchost.exe	S-1-5-32-545	Users
213816	svchost.exe	S-1-5-6	Service
213816	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
213816	svchost.exe	S-1-5-11	Authenticated Users
213816	svchost.exe	S-1-5-15	This Organization
213816	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
213816	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
213816	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
213816	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
213816	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
213816	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
213816	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
213816	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
213816	svchost.exe	S-1-5-5-1-799808572	Logon Session
213816	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
213648	svchost.exe	S-1-5-20	NT Authority
213648	svchost.exe	S-1-16-16384	System Mandatory Level
213648	svchost.exe	S-1-1-0	Everyone
213648	svchost.exe	S-1-5-32-545	Users
213648	svchost.exe	S-1-5-6	Service
213648	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
213648	svchost.exe	S-1-5-11	Authenticated Users
213648	svchost.exe	S-1-5-15	This Organization
213648	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
213648	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
213648	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
213648	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
213648	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
213648	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
213648	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
213648	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
213648	svchost.exe	S-1-5-5-1-828119015	Logon Session
213648	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
214568	svchost.exe	S-1-5-20	NT Authority
214568	svchost.exe	S-1-16-16384	System Mandatory Level
214568	svchost.exe	S-1-1-0	Everyone
214568	svchost.exe	S-1-5-32-545	Users
214568	svchost.exe	S-1-5-6	Service
214568	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
214568	svchost.exe	S-1-5-11	Authenticated Users
214568	svchost.exe	S-1-5-15	This Organization
214568	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
214568	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
214568	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
214568	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
214568	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
214568	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
214568	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
214568	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
214568	svchost.exe	S-1-5-5-1-868875115	Logon Session
214568	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
208920	svchost.exe	S-1-5-20	NT Authority
208920	svchost.exe	S-1-16-16384	System Mandatory Level
208920	svchost.exe	S-1-1-0	Everyone
208920	svchost.exe	S-1-5-32-545	Users
208920	svchost.exe	S-1-5-6	Service
208920	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
208920	svchost.exe	S-1-5-11	Authenticated Users
208920	svchost.exe	S-1-5-15	This Organization
208920	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
208920	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
208920	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
208920	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
208920	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
208920	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
208920	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
208920	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
208920	svchost.exe	S-1-5-5-1-893662984	Logon Session
208920	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
214380	svchost.exe	S-1-5-20	NT Authority
214380	svchost.exe	S-1-16-16384	System Mandatory Level
214380	svchost.exe	S-1-1-0	Everyone
214380	svchost.exe	S-1-5-32-545	Users
214380	svchost.exe	S-1-5-6	Service
214380	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
214380	svchost.exe	S-1-5-11	Authenticated Users
214380	svchost.exe	S-1-5-15	This Organization
214380	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
214380	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
214380	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
214380	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
214380	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
214380	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
214380	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
214380	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
214380	svchost.exe	S-1-5-5-1-917631356	Logon Session
214380	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
214488	svchost.exe	S-1-5-20	NT Authority
214488	svchost.exe	S-1-16-16384	System Mandatory Level
214488	svchost.exe	S-1-1-0	Everyone
214488	svchost.exe	S-1-5-32-545	Users
214488	svchost.exe	S-1-5-6	Service
214488	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
214488	svchost.exe	S-1-5-11	Authenticated Users
214488	svchost.exe	S-1-5-15	This Organization
214488	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
214488	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
214488	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
214488	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
214488	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
214488	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
214488	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
214488	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
214488	svchost.exe	S-1-5-5-1-941200550	Logon Session
214488	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
215296	svchost.exe	S-1-5-20	NT Authority
215296	svchost.exe	S-1-16-16384	System Mandatory Level
215296	svchost.exe	S-1-1-0	Everyone
215296	svchost.exe	S-1-5-32-545	Users
215296	svchost.exe	S-1-5-6	Service
215296	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
215296	svchost.exe	S-1-5-11	Authenticated Users
215296	svchost.exe	S-1-5-15	This Organization
215296	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
215296	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
215296	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
215296	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
215296	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
215296	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
215296	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
215296	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
215296	svchost.exe	S-1-5-5-1-966987272	Logon Session
215296	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
214656	subject_srv.ex	S-1-5-18	Local System
214656	subject_srv.ex	S-1-5-32-544	Administrators
214656	subject_srv.ex	S-1-1-0	Everyone
214656	subject_srv.ex	S-1-5-11	Authenticated Users
214656	subject_srv.ex	S-1-16-16384	System Mandatory Level
