Volatility 3 Framework 2.28.1

Cache	FileObject	FileName	Result
ImageSectionObject	0xc08eafe28610	VsEvntUI.DLL	file.0xc08eafe28610.0xc08eafe2d010.ImageSectionObject.VsEvntUI.DLL.img
DataSectionObject	0xc08eafc227d0	shutil.dll	file.0xc08eafc227d0.0xc08eac7651c0.DataSectionObject.shutil.dll.dat
ImageSectionObject	0xc08eafc227d0	shutil.dll	file.0xc08eafc227d0.0xc08eafc21480.ImageSectionObject.shutil.dll.img
DataSectionObject	0xc08eafc687d0	cryptsp.dll	file.0xc08eafc687d0.0xc08eac4bc010.DataSectionObject.cryptsp.dll.dat
ImageSectionObject	0xc08eafc687d0	cryptsp.dll	file.0xc08eafc687d0.0xc08eafc683f0.ImageSectionObject.cryptsp.dll.img
DataSectionObject	0xc08eafcc05e0	gpapi.dll	file.0xc08eafcc05e0.0xc08eae2a6150.DataSectionObject.gpapi.dll.dat
ImageSectionObject	0xc08eafcc05e0	gpapi.dll	file.0xc08eafcc05e0.0xc08eafcc4ca0.ImageSectionObject.gpapi.dll.img
DataSectionObject	0xc08eafc628a0	rsaenh.dll	file.0xc08eafc628a0.0xc08eb0da8e10.DataSectionObject.rsaenh.dll.dat
ImageSectionObject	0xc08eafc628a0	rsaenh.dll	file.0xc08eafc628a0.0xc08eafc74bb0.ImageSectionObject.rsaenh.dll.img
DataSectionObject	0xc08eafc42080	bcrypt.dll	file.0xc08eafc42080.0xc08eb0d00ef0.DataSectionObject.bcrypt.dll.dat
ImageSectionObject	0xc08eafc42080	bcrypt.dll	file.0xc08eafc42080.0xc08eaf601d20.ImageSectionObject.bcrypt.dll.img
DataSectionObject	0xc08eafc4ad40	mytilus3.dll	file.0xc08eafc4ad40.0xc08eafa95260.DataSectionObject.mytilus3.dll.dat
ImageSectionObject	0xc08eafc4ad40	mytilus3.dll	file.0xc08eafc4ad40.0xc08eafc729f0.ImageSectionObject.mytilus3.dll.img
DataSectionObject	0xc08eafc16e30	msi.dll	Error dumping file
ImageSectionObject	0xc08eafc16e30	msi.dll	file.0xc08eafc16e30.0xc08eafc22e20.ImageSectionObject.msi.dll.img
ImageSectionObject	0xc08eb04bfef0	midutil.dll	file.0xc08eb04bfef0.0xc08eb00080d0.ImageSectionObject.midutil.dll.img
DataSectionObject	0xc08eb0ac4320	mfemmsa.dll	Error dumping file
ImageSectionObject	0xc08eb0ac4320	mfemmsa.dll	file.0xc08eb0ac4320.0xc08eb0a409f0.ImageSectionObject.mfemmsa.dll.img
ImageSectionObject	0xc08eb0405b90	scriptsn.dll	file.0xc08eb0405b90.0xc08eb0a61e20.ImageSectionObject.scriptsn.dll.img
DataSectionObject	0xc08eaf8f7080	wininet.dll	file.0xc08eaf8f7080.0xc08eae542370.DataSectionObject.wininet.dll.dat
ImageSectionObject	0xc08eaf8f7080	wininet.dll	file.0xc08eaf8f7080.0xc08eaf8f3010.ImageSectionObject.wininet.dll.img
DataSectionObject	0xc08eaf8ffef0	McShield.DLL	file.0xc08eaf8ffef0.0xc08eae884c70.DataSectionObject.McShield.DLL.dat
ImageSectionObject	0xc08eaf8ffef0	McShield.DLL	file.0xc08eaf8ffef0.0xc08eae7794d0.ImageSectionObject.McShield.DLL.img
ImageSectionObject	0xc08eaf8e0080	lockdown.dll	file.0xc08eaf8e0080.0xc08eaf8fa120.ImageSectionObject.lockdown.dll.img
DataSectionObject	0xc08eaf8817a0	mytilus3_worker.dll	file.0xc08eaf8817a0.0xc08eb08a6330.DataSectionObject.mytilus3_worker.dll.dat
ImageSectionObject	0xc08eaf8817a0	mytilus3_worker.dll	file.0xc08eaf8817a0.0xc08eaf8ef9f0.ImageSectionObject.mytilus3_worker.dll.img
DataSectionObject	0xc08eae7d8c70	version.dll	file.0xc08eae7d8c70.0xc08eaf65fc80.DataSectionObject.version.dll.dat
ImageSectionObject	0xc08eae7d8c70	version.dll	file.0xc08eae7d8c70.0xc08eadb954c0.ImageSectionObject.version.dll.img
DataSectionObject	0xc08ead4294b0	imagehlp.dll	file.0xc08ead4294b0.0xc08eadf590b0.DataSectionObject.imagehlp.dll.dat
ImageSectionObject	0xc08ead4294b0	imagehlp.dll	file.0xc08ead4294b0.0xc08ead4306d0.ImageSectionObject.imagehlp.dll.img
DataSectionObject	0xc08ead431d20	comdlg32.dll	file.0xc08ead431d20.0xc08eaccd7610.DataSectionObject.comdlg32.dll.dat
ImageSectionObject	0xc08ead431d20	comdlg32.dll	file.0xc08ead431d20.0xc08ead42a180.ImageSectionObject.comdlg32.dll.img
DataSectionObject	0xc08eac898b40	psapi.dll	file.0xc08eac898b40.0xc08eb287aef0.DataSectionObject.psapi.dll.dat
ImageSectionObject	0xc08eac898b40	psapi.dll	file.0xc08eac898b40.0xc08eacbc0840.ImageSectionObject.psapi.dll.img
ImageSectionObject	0xc08eab6ff810	setupapi.dll	Error dumping file
DataSectionObject	0xc08eb059a320	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eaaca4ef0	wscapi.dll.mui	file.0xc08eaaca4ef0.0xc08eab8a9010.DataSectionObject.wscapi.dll.mui.dat
ImageSectionObject	0xc08eab449340	SecurityHealthProxyStub.dll	file.0xc08eab449340.0xc08eaac97b80.ImageSectionObject.SecurityHealthProxyStub.dll.img
DataSectionObject	0xc08eadecf080	wscapi.dll.mui	file.0xc08eadecf080.0xc08eab8a9010.DataSectionObject.wscapi.dll.mui.dat
ImageSectionObject	0xc08eaffb9310	MpClient.dll	file.0xc08eaffb9310.0xc08eaaaf1010.ImageSectionObject.MpClient.dll.img
ImageSectionObject	0xc08eaf97f590	SecurityHealthService.exe	file.0xc08eaf97f590.0xc08eaf918db0.ImageSectionObject.SecurityHealthService.exe.img
ImageSectionObject	0xc08ead9aa210	smartscreenps.dll	file.0xc08ead9aa210.0xc08ead985010.ImageSectionObject.smartscreenps.dll.img
ImageSectionObject	0xc08eab887710	wscapi.dll	file.0xc08eab887710.0xc08eb062c010.ImageSectionObject.wscapi.dll.img
DataSectionObject	0xc08eafe5cc10	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eadb76080	winnlsres.dll.mui	Error dumping file
ImageSectionObject	0xc08eb05bf770	EtwRundown.dll	file.0xc08eb05bf770.0xc08eafb4d8a0.ImageSectionObject.EtwRundown.dll.img
ImageSectionObject	0xc08eaf5813f0	Sysmon64.exe	file.0xc08eaf5813f0.0xc08eaf581560.ImageSectionObject.Sysmon64.exe.img
ImageSectionObject	0xc08eae512c20	comdlg32.dll	file.0xc08eae512c20.0xc08eacb53b40.ImageSectionObject.comdlg32.dll.img
DataSectionObject	0xc08eafd91120	Velociraptor_Buffer.bin	Error dumping file
SharedCacheMap	0xc08eafd91120	Velociraptor_Buffer.bin	file.0xc08eafd91120.0xc08eaaaf8b70.SharedCacheMap.Velociraptor_Buffer.bin.vacb
ImageSectionObject	0xc08eaf9dd710	Velociraptor.exe	Error dumping file
DataSectionObject	0xc08eafa35890	logfile.txt.0	file.0xc08eafa35890.0xc08eafa32010.DataSectionObject.logfile.txt.0.dat
SharedCacheMap	0xc08eafa35890	logfile.txt.0	file.0xc08eafa35890.0xc08eafa3ed60.SharedCacheMap.logfile.txt.0.vacb
ImageSectionObject	0xc08eafa0d9a0	pcre.dll	file.0xc08eafa0d9a0.0xc08eafa18550.ImageSectionObject.pcre.dll.img
ImageSectionObject	0xc08eaf9e1220	xsec_1_6.dll	Error dumping file
ImageSectionObject	0xc08eafa0b5c0	libeay32.dll	file.0xc08eafa0b5c0.0xc08eafa116f0.ImageSectionObject.libeay32.dll.img
ImageSectionObject	0xc08eaf664ba0	xerces-c_3_1.dll	file.0xc08eaf664ba0.0xc08eafa0f5c0.ImageSectionObject.xerces-c_3_1.dll.img
ImageSectionObject	0xc08eafa02310	VGAuthService.exe	file.0xc08eafa02310.0xc08eaf9e1de0.ImageSectionObject.VGAuthService.exe.img
ImageSectionObject	0xc08eafa0a180	glib-2.0.dll	file.0xc08eafa0a180.0xc08eafa10d10.ImageSectionObject.glib-2.0.dll.img
ImageSectionObject	0xc08eafa19ef0	intl.dll	Error dumping file
ImageSectionObject	0xc08eafa07250	iconv.dll	file.0xc08eafa07250.0xc08eafa1b5a0.ImageSectionObject.iconv.dll.img
ImageSectionObject	0xc08eafa14190	ssleay32.dll	Error dumping file
DataSectionObject	0xc08eafa55db0	vmware-vmsvc.log	file.0xc08eafa55db0.0xc08eafa0b920.DataSectionObject.vmware-vmsvc.log.dat
SharedCacheMap	0xc08eafa55db0	vmware-vmsvc.log	file.0xc08eafa55db0.0xc08eafa64de0.SharedCacheMap.vmware-vmsvc.log.vacb
DataSectionObject	0xc08eb02ccd80	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eafa352e0	gobject-2.0.dll	file.0xc08eafa352e0.0xc08eafa37430.ImageSectionObject.gobject-2.0.dll.img
ImageSectionObject	0xc08eafa326a0	gmodule-2.0.dll	Error dumping file
ImageSectionObject	0xc08eafa33ef0	pcre.dll	Error dumping file
ImageSectionObject	0xc08eafd637c0	gthread-2.0.dll	Error dumping file
ImageSectionObject	0xc08eb02aa400	libeay32.dll	file.0xc08eb02aa400.0xc08eb031d010.ImageSectionObject.libeay32.dll.img
ImageSectionObject	0xc08eafd51790	deployPkg.dll	file.0xc08eafd51790.0xc08eafd30760.ImageSectionObject.deployPkg.dll.img
ImageSectionObject	0xc08eafd66530	powerOps.dll	file.0xc08eafd66530.0xc08eafd68010.ImageSectionObject.powerOps.dll.img
ImageSectionObject	0xc08eafa008c0	vmtoolsd.exe	file.0xc08eafa008c0.0xc08eaf92fc70.ImageSectionObject.vmtoolsd.exe.img
ImageSectionObject	0xc08eafa344c0	glib-2.0.dll	file.0xc08eafa344c0.0xc08eafa2ba00.ImageSectionObject.glib-2.0.dll.img
ImageSectionObject	0xc08eb0c3e790	perfos.dll	file.0xc08eb0c3e790.0xc08eafeffde0.ImageSectionObject.perfos.dll.img
ImageSectionObject	0xc08eb0c69550	WmiPerfInst.dll	file.0xc08eb0c69550.0xc08eb0ca2de0.ImageSectionObject.WmiPerfInst.dll.img
ImageSectionObject	0xc08ead4f1dc0	comsvcs.dll	file.0xc08ead4f1dc0.0xc08eb057a440.ImageSectionObject.comsvcs.dll.img
ImageSectionObject	0xc08eaf35c9d0	vsep.dll	file.0xc08eaf35c9d0.0xc08eaf35c010.ImageSectionObject.vsep.dll.img
ImageSectionObject	0xc08eb02ac2f0	ssleay32.dll	file.0xc08eb02ac2f0.0xc08eb031cbb0.ImageSectionObject.ssleay32.dll.img
ImageSectionObject	0xc08eafd60ac0	timeSync.dll	file.0xc08eafd60ac0.0xc08eacb17010.ImageSectionObject.timeSync.dll.img
ImageSectionObject	0xc08eacb9cef0	vmbackup.dll	file.0xc08eacb9cef0.0xc08eafd96610.ImageSectionObject.vmbackup.dll.img
ImageSectionObject	0xc08eafd61350	resolutionSet.dll	file.0xc08eafd61350.0xc08eafd85de0.ImageSectionObject.resolutionSet.dll.img
ImageSectionObject	0xc08eafd6e080	guestInfo.dll	file.0xc08eafd6e080.0xc08eafd5ac70.ImageSectionObject.guestInfo.dll.img
ImageSectionObject	0xc08eafd6a9c0	hwUpgradeHelper.dll	file.0xc08eafd6a9c0.0xc08eafd61d20.ImageSectionObject.hwUpgradeHelper.dll.img
ImageSectionObject	0xc08eafd284e0	diskWiper.dll	Error dumping file
ImageSectionObject	0xc08eafd58d60	grabbitmqProxy.dll	file.0xc08eafd58d60.0xc08eafd514f0.ImageSectionObject.grabbitmqProxy.dll.img
ImageSectionObject	0xc08eb02e5690	vsepumc.dll	file.0xc08eb02e5690.0xc08eae534960.ImageSectionObject.vsepumc.dll.img
ImageSectionObject	0xc08eafcf8720	hgfsUsability.dll	file.0xc08eafcf8720.0xc08eafd0b010.ImageSectionObject.hgfsUsability.dll.img
ImageSectionObject	0xc08eafd10ef0	bitMapper.dll	Error dumping file
ImageSectionObject	0xc08eafd163b0	deployPkgPlugin.dll	Error dumping file
ImageSectionObject	0xc08eafd042e0	autoLogon.dll	file.0xc08eafd042e0.0xc08eafd05430.ImageSectionObject.autoLogon.dll.img
ImageSectionObject	0xc08eafd04b30	autoUpgrade.dll	file.0xc08eafd04b30.0xc08eafd0fde0.ImageSectionObject.autoUpgrade.dll.img
ImageSectionObject	0xc08eafce5ef0	vix.dll	file.0xc08eafce5ef0.0xc08eafd00680.ImageSectionObject.vix.dll.img
ImageSectionObject	0xc08eafcbb080	hgfsServer.dll	file.0xc08eafcbb080.0xc08eafcf3010.ImageSectionObject.hgfsServer.dll.img
ImageSectionObject	0xc08eacb59080	hgfs.dll	file.0xc08eacb59080.0xc08eafce55d0.ImageSectionObject.hgfs.dll.img
ImageSectionObject	0xc08eafa3c080	vmtools.dll	file.0xc08eafa3c080.0xc08eafa3fde0.ImageSectionObject.vmtools.dll.img
ImageSectionObject	0xc08eafa3b360	iconv.dll	file.0xc08eafa3b360.0xc08eafa42850.ImageSectionObject.iconv.dll.img
ImageSectionObject	0xc08eafa28660	intl.dll	file.0xc08eafa28660.0xc08eafa330b0.ImageSectionObject.intl.dll.img
DataSectionObject	0xc08eb006e080	user32.dll.mui	Error dumping file
DataSectionObject	0xc08eaffebcc0	kernel32.dll.mui	Error dumping file
DataSectionObject	0xc08eb01a6490	winmmbase.dll.mui	Error dumping file
DataSectionObject	0xc08eb011bac0	windows.storage.dll.mui	Error dumping file
DataSectionObject	0xc08eb00b3080	powrprof.dll.mui	Error dumping file
ImageSectionObject	0xc08eafa4a880	pcre.dll	Error dumping file
ImageSectionObject	0xc08eafa504a0	Framework.dll	file.0xc08eafa504a0.0xc08eaf90e260.ImageSectionObject.Framework.dll.img
ImageSectionObject	0xc08eaff9d6f0	MaIntegrationSubsys.dll	file.0xc08eaff9d6f0.0xc08eafe359f0.ImageSectionObject.MaIntegrationSubsys.dll.img
ImageSectionObject	0xc08eafa51220	glib-2.0.dll	file.0xc08eafa51220.0xc08eafa491c0.ImageSectionObject.glib-2.0.dll.img
ImageSectionObject	0xc08eafa20830	ManagementAgentHost.exe	file.0xc08eafa20830.0xc08eafa26010.ImageSectionObject.ManagementAgentHost.exe.img
ImageSectionObject	0xc08eaff89080	VgAuthIntegrationSubsys.dll	file.0xc08eaff89080.0xc08eafe91d80.ImageSectionObject.VgAuthIntegrationSubsys.dll.img
ImageSectionObject	0xc08eaffbb2b0	VGAuth.dll	Error dumping file
ImageSectionObject	0xc08eaff6db20	CafIntegrationSubsys.dll	file.0xc08eaff6db20.0xc08eaffb7010.ImageSectionObject.CafIntegrationSubsys.dll.img
ImageSectionObject	0xc08eaffb72f0	IntegrationSubsys.dll	file.0xc08eaffb72f0.0xc08eaffb5e20.ImageSectionObject.IntegrationSubsys.dll.img
ImageSectionObject	0xc08eafa55c20	log4cpp.dll	file.0xc08eafa55c20.0xc08eafa65010.ImageSectionObject.log4cpp.dll.img
ImageSectionObject	0xc08eafa59230	iconv.dll	file.0xc08eafa59230.0xc08eafa60de0.ImageSectionObject.iconv.dll.img
ImageSectionObject	0xc08eafa5aef0	intl.dll	file.0xc08eafa5aef0.0xc08eafa56010.ImageSectionObject.intl.dll.img
ImageSectionObject	0xc08eafc462c0	mfevtps.exe	file.0xc08eafc462c0.0xc08eafc585a0.ImageSectionObject.mfevtps.exe.img
DataSectionObject	0xc08eb000def0	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eacb70bb0	OnAccessScanLog.txt	file.0xc08eacb70bb0.0xc08eacb9f440.DataSectionObject.OnAccessScanLog.txt.dat
SharedCacheMap	0xc08eacb70bb0	OnAccessScanLog.txt	file.0xc08eacb70bb0.0xc08eaff1bde0.SharedCacheMap.OnAccessScanLog.txt.vacb
DataSectionObject	0xc08eb0191d60	AccessProtectionLog.txt	Error dumping file
SharedCacheMap	0xc08eb0191d60	AccessProtectionLog.txt	file.0xc08eb0191d60.0xc08eacb9a010.SharedCacheMap.AccessProtectionLog.txt.vacb
ImageSectionObject	0xc08eae830330	mfeann.exe	file.0xc08eae830330.0xc08eafdaa010.ImageSectionObject.mfeann.exe.img
DataSectionObject	0xc08eafce8bd0	mfehida.dll	Error dumping file
ImageSectionObject	0xc08eafce8bd0	mfehida.dll	file.0xc08eafce8bd0.0xc08eafc7ed70.ImageSectionObject.mfehida.dll.img
DataSectionObject	0xc08eacb72c40	dhcpcsvc6.dll	file.0xc08eacb72c40.0xc08eab3cc260.DataSectionObject.dhcpcsvc6.dll.dat
ImageSectionObject	0xc08eacb72c40	dhcpcsvc6.dll	file.0xc08eacb72c40.0xc08eb0942010.ImageSectionObject.dhcpcsvc6.dll.img
DataSectionObject	0xc08eacb49390	dhcpcsvc.dll	file.0xc08eacb49390.0xc08eb83ee480.DataSectionObject.dhcpcsvc.dll.dat
ImageSectionObject	0xc08eacb49390	dhcpcsvc.dll	file.0xc08eacb49390.0xc08eb04b02f0.ImageSectionObject.dhcpcsvc.dll.img
DataSectionObject	0xc08eb000dc70	genevtinf5.dll	file.0xc08eb000dc70.0xc08eaf80fb60.DataSectionObject.genevtinf5.dll.dat
ImageSectionObject	0xc08eb000dc70	genevtinf5.dll	file.0xc08eb000dc70.0xc08eaff36e20.ImageSectionObject.genevtinf5.dll.img
ImageSectionObject	0xc08eafdcaef0	lockdown.dll	file.0xc08eafdcaef0.0xc08eafde7010.ImageSectionObject.lockdown.dll.img
DataSectionObject	0xc08eafe29ef0	netapi32.dll	file.0xc08eafe29ef0.0xc08eae3f9290.DataSectionObject.netapi32.dll.dat
ImageSectionObject	0xc08eafe29ef0	netapi32.dll	file.0xc08eafe29ef0.0xc08eafe48de0.ImageSectionObject.netapi32.dll.img
ImageSectionObject	0xc08eafe1fef0	naiann.dll	file.0xc08eafe1fef0.0xc08eafd61560.ImageSectionObject.naiann.dll.img
DataSectionObject	0xc08eafddd6f0	user32.dll.mui	Error dumping file
DataSectionObject	0xc08eafe03ef0	ConhostV2.dll.mui	Error dumping file
DataSectionObject	0xc08eafdf0b30	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eafc53c50	conhost.exe	file.0xc08eafc53c50.0xc08eb3bd0bf0.DataSectionObject.conhost.exe.dat
ImageSectionObject	0xc08eafc53c50	conhost.exe	file.0xc08eafc53c50.0xc08eafdb0720.ImageSectionObject.conhost.exe.img
ImageSectionObject	0xc08eacb66260	ConhostV2.dll	file.0xc08eacb66260.0xc08eafdb7db0.ImageSectionObject.ConhostV2.dll.img
DataSectionObject	0xc08eb01266d0	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eafe8c080	unsecapp.exe	file.0xc08eafe8c080.0xc08eaff6acd0.ImageSectionObject.unsecapp.exe.img
DataSectionObject	0xc08eb01c5990	user32.dll.mui	Error dumping file
DataSectionObject	0xc08eafe5e080	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eaf238080	wmiutils.dll.mui	Error dumping file
ImageSectionObject	0xc08eb09e4ae0	security.dll	file.0xc08eb09e4ae0.0xc08eaf879010.ImageSectionObject.security.dll.img
DataSectionObject	0xc08eab3aba10	wmiutils.dll.mui	Error dumping file
ImageSectionObject	0xc08eb01d6ef0	WmiPrvSE.exe	file.0xc08eb01d6ef0.0xc08eb01a0db0.ImageSectionObject.WmiPrvSE.exe.img
ImageSectionObject	0xc08eb0334df0	cimwin32.dll	file.0xc08eb0334df0.0xc08eafac5010.ImageSectionObject.cimwin32.dll.img
ImageSectionObject	0xc08eb032ed30	framedynos.dll	file.0xc08eb032ed30.0xc08eaff7b380.ImageSectionObject.framedynos.dll.img
ImageSectionObject	0xc08eaff128d0	provthrd.dll	file.0xc08eaff128d0.0xc08eade9f9b0.ImageSectionObject.provthrd.dll.img
ImageSectionObject	0xc08eadebaae0	ntevt.dll	file.0xc08eadebaae0.0xc08eadeb7010.ImageSectionObject.ntevt.dll.img
ImageSectionObject	0xc08eb0a5d7d0	schedcli.dll	file.0xc08eb0a5d7d0.0xc08eb0a85010.ImageSectionObject.schedcli.dll.img
ImageSectionObject	0xc08eb0335880	sfc.dll	file.0xc08eb0335880.0xc08eb01a0010.ImageSectionObject.sfc.dll.img
DataSectionObject	0xc08eb07f9720	R00000000000d.clb	Error dumping file
ImageSectionObject	0xc08eae8fdda0	NetSetupShim.dll	file.0xc08eae8fdda0.0xc08eae8fe400.ImageSectionObject.NetSetupShim.dll.img
ImageSectionObject	0xc08eb07b5d30	mfefire.exe	file.0xc08eb07b5d30.0xc08eacb4a4f0.ImageSectionObject.mfefire.exe.img
ImageSectionObject	0xc08eb0572080	mfehcs.exe	file.0xc08eb0572080.0xc08eb0824c40.ImageSectionObject.mfehcs.exe.img
ImageSectionObject	0xc08eb08f6c70	lz32.dll	file.0xc08eb08f6c70.0xc08eb02ae9d0.ImageSectionObject.lz32.dll.img
ImageSectionObject	0xc08eb0a843d0	Mscan64a.dll	file.0xc08eb0a843d0.0xc08eb0a83010.ImageSectionObject.Mscan64a.dll.img
DataSectionObject	0xc08eb0930a90	mytilus3_worker.dll	file.0xc08eb0930a90.0xc08eac101010.DataSectionObject.mytilus3_worker.dll.dat
ImageSectionObject	0xc08eb0930a90	mytilus3_worker.dll	file.0xc08eb0930a90.0xc08eb092d970.ImageSectionObject.mytilus3_worker.dll.img
DataSectionObject	0xc08eb0577e10	ftl.dll	Error dumping file
ImageSectionObject	0xc08eb0577e10	ftl.dll	file.0xc08eb0577e10.0xc08eb093fb80.ImageSectionObject.ftl.dll.img
ImageSectionObject	0xc08eb09c3400	mfeavfa.dll	file.0xc08eb09c3400.0xc08eae72a010.ImageSectionObject.mfeavfa.dll.img
ImageSectionObject	0xc08eb0a41ef0	mfeelama.dll	file.0xc08eb0a41ef0.0xc08eb0a59010.ImageSectionObject.mfeelama.dll.img
ImageSectionObject	0xc08eb04b2ef0	mytilus3_server.dll	file.0xc08eb04b2ef0.0xc08eb092a010.ImageSectionObject.mytilus3_server.dll.img
ImageSectionObject	0xc08eae893970	lockdown.dll	file.0xc08eae893970.0xc08eb09099b0.ImageSectionObject.lockdown.dll.img
DataSectionObject	0xc08eb090a080	mytilus3.dll	Error dumping file
ImageSectionObject	0xc08eb090a080	mytilus3.dll	file.0xc08eb090a080.0xc08eb090dde0.ImageSectionObject.mytilus3.dll.img
ImageSectionObject	0xc08eb08c3a10	mcshield.exe	file.0xc08eb08c3a10.0xc08eb08316b0.ImageSectionObject.mcshield.exe.img
ImageSectionObject	0xc08eaf5eb080	OnDemandConnRouteHelper.dll	file.0xc08eaf5eb080.0xc08eaf5eb1e0.ImageSectionObject.OnDemandConnRouteHelper.dll.img
DataSectionObject	0xc08eadbe5ef0	ma.db	file.0xc08eadbe5ef0.0xc08eafbe2c80.DataSectionObject.ma.db.dat
SharedCacheMap	0xc08eadbe5ef0	ma.db	file.0xc08eadbe5ef0.0xc08eafc12b70.SharedCacheMap.ma.db.vacb
DataSectionObject	0xc08ead6922c0	mapolicy.db	file.0xc08ead6922c0.0xc08eafc8ed80.DataSectionObject.mapolicy.db.dat
SharedCacheMap	0xc08ead6922c0	mapolicy.db	file.0xc08ead6922c0.0xc08eafca2010.SharedCacheMap.mapolicy.db.vacb
DataSectionObject	0xc08eb0971120	matask.db	file.0xc08eb0971120.0xc08eafd08710.DataSectionObject.matask.db.dat
SharedCacheMap	0xc08eb0971120	matask.db	file.0xc08eb0971120.0xc08eacb194e0.SharedCacheMap.matask.db.vacb
DataSectionObject	0xc08eae8e2080	R00000000000d.clb	Error dumping file
DataSectionObject	0xc08eaaf3d080	macompatsvc_BASE-WKSTN-01.log	Error dumping file
SharedCacheMap	0xc08eaaf3d080	macompatsvc_BASE-WKSTN-01.log	file.0xc08eaaf3d080.0xc08eb337da40.SharedCacheMap.macompatsvc_BASE-WKSTN-01.log.vacb
DataSectionObject	0xc08eb0913770	sqlite.dll	file.0xc08eb0913770.0xc08eb06ad200.DataSectionObject.sqlite.dll.dat
ImageSectionObject	0xc08eb0913770	sqlite.dll	file.0xc08eb0913770.0xc08eb08d6520.ImageSectionObject.sqlite.dll.img
DataSectionObject	0xc08eb0700540	macompatsvc.exe	file.0xc08eb0700540.0xc08eacdf08f0.DataSectionObject.macompatsvc.exe.dat
ImageSectionObject	0xc08eb0700540	macompatsvc.exe	file.0xc08eb0700540.0xc08eae8931a0.ImageSectionObject.macompatsvc.exe.img
DataSectionObject	0xc08eb0613c70	datrepmp.dll	file.0xc08eb0613c70.0xc08eba807a00.DataSectionObject.datrepmp.dll.dat
ImageSectionObject	0xc08eb0613c70	datrepmp.dll	file.0xc08eb0613c70.0xc08eb094cc90.ImageSectionObject.datrepmp.dll.img
DataSectionObject	0xc08eb0c40c70	vsplugin.dll	file.0xc08eb0c40c70.0xc08eb0974af0.DataSectionObject.vsplugin.dll.dat
ImageSectionObject	0xc08eb0c40c70	vsplugin.dll	file.0xc08eb0c40c70.0xc08eb0053750.ImageSectionObject.vsplugin.dll.img
DataSectionObject	0xc08eaf73fbe0	cabinet.dll	file.0xc08eaf73fbe0.0xc08eb0886ce0.DataSectionObject.cabinet.dll.dat
ImageSectionObject	0xc08eaf73fbe0	cabinet.dll	file.0xc08eaf73fbe0.0xc08eb04f5c70.ImageSectionObject.cabinet.dll.img
DataSectionObject	0xc08eae561ef0	ccme_base_non_fips.dll	file.0xc08eae561ef0.0xc08eae9bd9e0.DataSectionObject.ccme_base_non_fips.dll.dat
ImageSectionObject	0xc08eae561ef0	ccme_base_non_fips.dll	file.0xc08eae561ef0.0xc08eb0971a70.ImageSectionObject.ccme_base_non_fips.dll.img
DataSectionObject	0xc08eae5232f0	sxs.dll	file.0xc08eae5232f0.0xc08eacef13f0.DataSectionObject.sxs.dll.dat
ImageSectionObject	0xc08eae5232f0	sxs.dll	file.0xc08eae5232f0.0xc08eb0928de0.ImageSectionObject.sxs.dll.img
DataSectionObject	0xc08eac6e4560	apphelp.dll	file.0xc08eac6e4560.0xc08eaf92c1a0.DataSectionObject.apphelp.dll.dat
ImageSectionObject	0xc08eac6e4560	apphelp.dll	file.0xc08eac6e4560.0xc08eac411010.ImageSectionObject.apphelp.dll.img
DataSectionObject	0xc08eb09713d0	ccme_asym.dll	file.0xc08eb09713d0.0xc08eb53c2bd0.DataSectionObject.ccme_asym.dll.dat
ImageSectionObject	0xc08eb09713d0	ccme_asym.dll	file.0xc08eb09713d0.0xc08eb096e010.ImageSectionObject.ccme_asym.dll.img
DataSectionObject	0xc08eb0959b20	cryptocme.dll	file.0xc08eb0959b20.0xc08eb8491bd0.DataSectionObject.cryptocme.dll.dat
ImageSectionObject	0xc08eb0959b20	cryptocme.dll	file.0xc08eb0959b20.0xc08eadcff890.ImageSectionObject.cryptocme.dll.img
DataSectionObject	0xc08eb097d4d0	ccme_base.dll	file.0xc08eb097d4d0.0xc08ead669580.DataSectionObject.ccme_base.dll.dat
ImageSectionObject	0xc08eb097d4d0	ccme_base.dll	file.0xc08eb097d4d0.0xc08eadb77240.ImageSectionObject.ccme_base.dll.img
DataSectionObject	0xc08eb091fd10	mfecryptc.dll	file.0xc08eb091fd10.0xc08eb71a4010.DataSectionObject.mfecryptc.dll.dat
ImageSectionObject	0xc08eb091fd10	mfecryptc.dll	file.0xc08eb091fd10.0xc08eb09289f0.ImageSectionObject.mfecryptc.dll.img
DataSectionObject	0xc08eb09154c0	netutils.dll	file.0xc08eb09154c0.0xc08eb1bcb010.DataSectionObject.netutils.dll.dat
ImageSectionObject	0xc08eb09154c0	netutils.dll	file.0xc08eb09154c0.0xc08eb0929e20.ImageSectionObject.netutils.dll.img
DataSectionObject	0xc08eb09229a0	mxml.dll	file.0xc08eb09229a0.0xc08eb0377a30.DataSectionObject.mxml.dll.dat
ImageSectionObject	0xc08eb09229a0	mxml.dll	file.0xc08eb09229a0.0xc08eb091fa90.ImageSectionObject.mxml.dll.img
